,svm,rf,knn,lr,mlp
svm,1.0,1.683731360119029e-17,1.7999664388230024e-16,1.0978193762744195e-27,3.999341990070728e-31
rf,1.683731360119041e-17,1.0,6.674885692334308e-13,1.683731360119041e-17,1.683731360119041e-17
knn,1.7999664388230152e-16,6.674885692334308e-13,1.0,2.3487278837333005e-18,1.7999664388230152e-16
lr,1.0978193762744195e-27,1.683731360119029e-17,2.3487278837332997e-18,1.0,1.0978193762744195e-27
mlp,3.999341990070728e-31,1.683731360119029e-17,1.7999664388230024e-16,1.0978193762744195e-27,1.0
