,svm,rf,knn,lr,mlp
svm,1.0,1.5550615303419517e-11,2.1536620983519972e-27,2.7866039334668997e-36,9.713991023648618e-43
rf,1.5550615303421614e-11,1.0,2.9969789286482e-09,1.5550615303421614e-11,6.0655035638263e-11
knn,2.1536620983519972e-27,2.996978928648431e-09,1.0,2.1536620983519972e-27,6.437405570987737e-31
lr,2.7866039334668997e-36,1.5550615303419517e-11,2.1536620983519972e-27,1.0,9.713991023648618e-43
mlp,9.713991023652346e-43,6.065503563827895e-11,6.437405570990486e-31,9.713991023652346e-43,1.0
