,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '90.00±2.00'}","{'Train': '99.00±0.00', 'Val': '81.00±4.00'}","{'Train': '100.00±0.00', 'Val': '96.00±3.00'}","{'Train': '100.00±0.00', 'Val': '92.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '92.00±2.00'}","{'Train': '100.00±0.00', 'Val': '96.00±3.00'}","{'Train': '100.00±0.00', 'Val': '61.00±5.00'}","{'Train': '100.00±0.00', 'Val': '89.00±5.00'}","{'Train': '100.00±0.00', 'Val': '90.00±3.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '91.00±1.00'}","{'Train': '99.00±0.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '77.00±4.00'}","{'Train': '100.00±0.00', 'Val': '91.00±1.00'}","{'Train': '100.00±0.00', 'Val': '90.00±2.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.82±0.02'}","{'Train': '0.99±0.01', 'Val': '0.78±0.06'}","{'Train': '1.00±0.00', 'Val': '0.59±0.07'}","{'Train': '1.00±0.00', 'Val': '0.81±0.03'}","{'Train': '1.00±0.00', 'Val': '0.81±0.03'}"
