,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '99.00±0.00', 'Val': '89.00±6.00'}","{'Train': '100.00±0.00', 'Val': '78.00±4.00'}","{'Train': '100.00±0.00', 'Val': '90.00±4.00'}","{'Train': '95.00±1.00', 'Val': '87.00±4.00'}","{'Train': '100.00±0.00', 'Val': '89.00±5.00'}"
Specificity,"{'Train': '99.00±0.00', 'Val': '87.00±4.00'}","{'Train': '100.00±0.00', 'Val': '94.00±2.00'}","{'Train': '100.00±0.00', 'Val': '62.00±8.00'}","{'Train': '98.00±1.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±4.00'}"
Accuracy,"{'Train': '99.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '75.00±6.00'}","{'Train': '96.00±0.00', 'Val': '88.00±2.00'}","{'Train': '100.00±0.00', 'Val': '88.00±2.00'}"
MCC,"{'Train': '0.99±0.01', 'Val': '0.76±0.06'}","{'Train': '1.00±0.00', 'Val': '0.74±0.06'}","{'Train': '1.00±0.00', 'Val': '0.53±0.11'}","{'Train': '0.93±0.01', 'Val': '0.75±0.04'}","{'Train': '1.00±0.00', 'Val': '0.76±0.04'}"
