,svm,rf,knn,lr,mlp
svm,1.0,3.107831154050149e-22,9.00511965093633e-44,2.144710400554818e-57,1.2921153651969641e-55
rf,3.1078311540520483e-22,1.0,3.452641966214098e-21,4.758866454641158e-22,4.997244951099217e-21
knn,9.005119650937103e-44,3.452641966212528e-21,1.0,6.467724269754911e-41,1.0970872730539478e-35
lr,2.1447104005553672e-57,4.758866454639299e-22,6.467724269757013e-41,1.0,1.1742514466672947e-66
mlp,1.2921153651974778e-55,4.997244951097086e-21,1.0970872730540286e-35,1.1742514466671612e-66,1.0
