,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '98.00±0.00', 'Val': '86.00±5.00'}","{'Train': '100.00±0.00', 'Val': '86.00±5.00'}","{'Train': '95.00±1.00', 'Val': '92.00±4.00'}","{'Train': '100.00±0.00', 'Val': '91.00±1.00'}","{'Train': '100.00±0.00', 'Val': '91.00±1.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '95.00±3.00'}","{'Train': '100.00±0.00', 'Val': '90.00±5.00'}","{'Train': '80.00±1.00', 'Val': '71.00±5.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}"
Accuracy,"{'Train': '99.00±0.00', 'Val': '91.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}","{'Train': '87.00±0.00', 'Val': '82.00±3.00'}","{'Train': '100.00±0.00', 'Val': '89.00±2.00'}","{'Train': '100.00±0.00', 'Val': '89.00±2.00'}"
MCC,"{'Train': '0.98±0.00', 'Val': '0.82±0.06'}","{'Train': '1.00±0.00', 'Val': '0.76±0.09'}","{'Train': '0.75±0.01', 'Val': '0.65±0.06'}","{'Train': '1.00±0.00', 'Val': '0.79±0.04'}","{'Train': '1.00±0.00', 'Val': '0.79±0.04'}"
