Sensitivity,Specificity,Accuracy,MCC
0.9387755102040817,0.9285714285714286,0.9333333333333333,0.8664002254439634
0.9375,0.8392857142857143,0.8846153846153846,0.7750576015460308
0.8958333333333334,0.9821428571428571,0.9423076923076923,0.8859218383172996
0.7291666666666666,0.9821428571428571,0.8653846153846154,0.7453625169460985
0.875,0.8928571428571429,0.8846153846153846,0.7678571428571429
