,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '98.00±1.00', 'Val': '86.00±5.00'}","{'Train': '100.00±0.00', 'Val': '79.00±9.00'}","{'Train': '88.00±2.00', 'Val': '84.00±6.00'}","{'Train': '100.00±0.00', 'Val': '87.00±5.00'}","{'Train': '100.00±0.00', 'Val': '87.00±7.00'}"
Specificity,"{'Train': '99.00±1.00', 'Val': '88.00±6.00'}","{'Train': '100.00±0.00', 'Val': '87.00±4.00'}","{'Train': '82.00±1.00', 'Val': '74.00±2.00'}","{'Train': '100.00±0.00', 'Val': '86.00±8.00'}","{'Train': '100.00±0.00', 'Val': '86.00±7.00'}"
Accuracy,"{'Train': '98.00±0.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '83.00±6.00'}","{'Train': '85.00±1.00', 'Val': '79.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±4.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}"
MCC,"{'Train': '0.96±0.01', 'Val': '0.75±0.06'}","{'Train': '1.00±0.00', 'Val': '0.66±0.11'}","{'Train': '0.70±0.02', 'Val': '0.58±0.06'}","{'Train': '0.99±0.00', 'Val': '0.74±0.08'}","{'Train': '1.00±0.00', 'Val': '0.74±0.05'}"
