,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '99.00±0.00', 'Val': '90.00±2.00'}","{'Train': '100.00±0.00', 'Val': '84.00±2.00'}","{'Train': '96.00±1.00', 'Val': '95.00±3.00'}","{'Train': '100.00±0.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '90.00±3.00'}"
Specificity,"{'Train': '99.00±0.00', 'Val': '93.00±5.00'}","{'Train': '100.00±0.00', 'Val': '89.00±6.00'}","{'Train': '65.00±4.00', 'Val': '53.00±6.00'}","{'Train': '100.00±0.00', 'Val': '93.00±5.00'}","{'Train': '100.00±0.00', 'Val': '92.00±7.00'}"
Accuracy,"{'Train': '99.00±0.00', 'Val': '91.00±2.00'}","{'Train': '100.00±0.00', 'Val': '86.00±2.00'}","{'Train': '81.00±2.00', 'Val': '74.00±2.00'}","{'Train': '100.00±0.00', 'Val': '92.00±2.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}"
MCC,"{'Train': '0.98±0.01', 'Val': '0.83±0.05'}","{'Train': '1.00±0.00', 'Val': '0.73±0.04'}","{'Train': '0.65±0.03', 'Val': '0.54±0.03'}","{'Train': '1.00±0.00', 'Val': '0.83±0.05'}","{'Train': '1.00±0.00', 'Val': '0.82±0.07'}"
