,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '90.00±5.00'}","{'Train': '100.00±0.00', 'Val': '80.00±5.00'}","{'Train': '100.00±0.00', 'Val': '92.00±4.00'}","{'Train': '100.00±0.00', 'Val': '92.00±4.00'}","{'Train': '100.00±0.00', 'Val': '92.00±3.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '94.00±2.00'}","{'Train': '100.00±0.00', 'Val': '67.00±5.00'}","{'Train': '100.00±0.00', 'Val': '90.00±5.00'}","{'Train': '100.00±0.00', 'Val': '91.00±4.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '90.00±2.00'}","{'Train': '100.00±0.00', 'Val': '88.00±2.00'}","{'Train': '100.00±0.00', 'Val': '78.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±4.00'}","{'Train': '100.00±0.00', 'Val': '92.00±3.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.81±0.05'}","{'Train': '1.00±0.00', 'Val': '0.76±0.05'}","{'Train': '1.00±0.00', 'Val': '0.60±0.06'}","{'Train': '1.00±0.00', 'Val': '0.81±0.07'}","{'Train': '1.00±0.00', 'Val': '0.83±0.06'}"
