,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '99.00±1.00', 'Val': '92.00±2.00'}","{'Train': '100.00±0.00', 'Val': '83.00±4.00'}","{'Train': '98.00±1.00', 'Val': '98.00±1.00'}","{'Train': '100.00±0.00', 'Val': '93.00±2.00'}","{'Train': '100.00±0.00', 'Val': '93.00±3.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '94.00±4.00'}","{'Train': '100.00±0.00', 'Val': '98.00±1.00'}","{'Train': '57.00±4.00', 'Val': '44.00±3.00'}","{'Train': '100.00±0.00', 'Val': '94.00±3.00'}","{'Train': '100.00±0.00', 'Val': '95.00±2.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '93.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±2.00'}","{'Train': '76.00±2.00', 'Val': '69.00±2.00'}","{'Train': '100.00±0.00', 'Val': '94.00±2.00'}","{'Train': '100.00±0.00', 'Val': '94.00±2.00'}"
MCC,"{'Train': '0.99±0.00', 'Val': '0.86±0.06'}","{'Train': '1.00±0.00', 'Val': '0.82±0.04'}","{'Train': '0.59±0.03', 'Val': '0.48±0.03'}","{'Train': '1.00±0.00', 'Val': '0.87±0.05'}","{'Train': '1.00±0.00', 'Val': '0.88±0.05'}"
