mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_learning_rate,params,split0_test_Sensitivity,split1_test_Sensitivity,split2_test_Sensitivity,split3_test_Sensitivity,split4_test_Sensitivity,mean_test_Sensitivity,std_test_Sensitivity,rank_test_Sensitivity,split0_train_Sensitivity,split1_train_Sensitivity,split2_train_Sensitivity,split3_train_Sensitivity,split4_train_Sensitivity,mean_train_Sensitivity,std_train_Sensitivity,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,split4_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,split4_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_MCC,split1_test_MCC,split2_test_MCC,split3_test_MCC,split4_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_train_MCC,split1_train_MCC,split2_train_MCC,split3_train_MCC,split4_train_MCC,mean_train_MCC,std_train_MCC
4.8931077003479,0.41347635997581145,0.011926984786987305,0.0011266645025621222,relu,"(100, 100)",invscaling,"{'activation': 'relu', 'hidden_layer_sizes': (100, 100), 'learning_rate': 'invscaling'}",0.8775510204081632,0.9166666666666666,0.9375,0.8541666666666666,0.9166666666666666,0.9005102040816325,0.030216403305787835,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.875,0.875,0.0195615199108988,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8761904761904762,0.9134615384615384,0.8942307692307693,0.8557692307692307,0.8942307692307693,0.8867765567765569,0.019476848731006108,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7517296073704977,0.8263057330152185,0.7924348982848123,0.7103851445706375,0.7894669773174534,0.7740644721117238,0.03964281020380427,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.9087742328643795,0.40168438480845914,0.012282419204711913,0.0006552494795757711,relu,"(100, 100)",adaptive,"{'activation': 'relu', 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive'}",0.8775510204081632,0.9166666666666666,0.9375,0.8541666666666666,0.9166666666666666,0.9005102040816325,0.030216403305787835,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.9107142857142857,0.8571428571428571,0.8571428571428571,0.875,0.875,0.0195615199108988,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8761904761904762,0.9134615384615384,0.8942307692307693,0.8557692307692307,0.8942307692307693,0.8867765567765569,0.019476848731006108,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7517296073704977,0.8263057330152185,0.7924348982848123,0.7103851445706375,0.7894669773174534,0.7740644721117238,0.03964281020380427,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.938559627532959,0.3120495361265318,0.01236586570739746,0.0014802186744638363,tanh,"(50,)",constant,"{'activation': 'tanh', 'hidden_layer_sizes': (50,), 'learning_rate': 'constant'}",0.8775510204081632,0.8541666666666666,0.9166666666666666,0.875,0.9375,0.8921768707482993,0.03035678556926887,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.9107142857142857,0.8571428571428571,0.8928571428571429,0.8571428571428571,0.8785714285714284,0.020824828195876093,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8761904761904762,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8942307692307693,0.8848534798534798,0.005712289498228374,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7517296073704977,0.7677424698658375,0.7715167498104596,0.7678571428571429,0.7924348982848123,0.77025617363775,0.013029141124813494,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.6168569564819335,0.259647927459333,0.011543798446655273,0.0015122914220282203,tanh,"(50,)",invscaling,"{'activation': 'tanh', 'hidden_layer_sizes': (50,), 'learning_rate': 'invscaling'}",0.8775510204081632,0.8541666666666666,0.9166666666666666,0.875,0.9375,0.8921768707482993,0.03035678556926887,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.9107142857142857,0.8571428571428571,0.8928571428571429,0.8571428571428571,0.8785714285714284,0.020824828195876093,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8761904761904762,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8942307692307693,0.8848534798534798,0.005712289498228374,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7517296073704977,0.7677424698658375,0.7715167498104596,0.7678571428571429,0.7924348982848123,0.77025617363775,0.013029141124813494,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.583296203613281,0.5757960338772726,0.01060628890991211,0.00167701999530576,tanh,"(50,)",adaptive,"{'activation': 'tanh', 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive'}",0.8775510204081632,0.8541666666666666,0.9166666666666666,0.875,0.9375,0.8921768707482993,0.03035678556926887,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.9107142857142857,0.8571428571428571,0.8928571428571429,0.8571428571428571,0.8785714285714284,0.020824828195876093,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8761904761904762,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8942307692307693,0.8848534798534798,0.005712289498228374,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7517296073704977,0.7677424698658375,0.7715167498104596,0.7678571428571429,0.7924348982848123,0.77025617363775,0.013029141124813494,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5.523681020736694,0.5677332141850226,0.012453222274780273,0.0012650860109887495,tanh,"(100,)",constant,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate': 'constant'}",0.8979591836734694,0.9375,0.9166666666666666,0.875,0.9166666666666666,0.9087585034013606,0.021011490083646934,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.8928571428571429,0.8571428571428571,0.8928571428571429,0.8571428571428571,0.875,0.01597191412499854,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8857142857142857,0.9134615384615384,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8906043956043955,0.011436493450430256,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7715545683320779,0.8280499498931184,0.7715167498104596,0.7678571428571429,0.7715167498104596,0.7820990321406517,0.02301944121085392,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5.419853973388672,0.5852322989065171,0.011092758178710938,0.002087913533679435,tanh,"(100,)",invscaling,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate': 'invscaling'}",0.8979591836734694,0.9375,0.9166666666666666,0.875,0.9166666666666666,0.9087585034013606,0.021011490083646934,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.8928571428571429,0.8571428571428571,0.8928571428571429,0.8571428571428571,0.875,0.01597191412499854,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8857142857142857,0.9134615384615384,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8906043956043955,0.011436493450430256,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7715545683320779,0.8280499498931184,0.7715167498104596,0.7678571428571429,0.7715167498104596,0.7820990321406517,0.02301944121085392,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5.1492894172668455,0.7504065558755483,0.010751914978027344,0.002037262812630521,tanh,"(100,)",adaptive,"{'activation': 'tanh', 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive'}",0.8979591836734694,0.9375,0.9166666666666666,0.875,0.9166666666666666,0.9087585034013606,0.021011490083646934,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.8928571428571429,0.8571428571428571,0.8928571428571429,0.8571428571428571,0.875,0.01597191412499854,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8857142857142857,0.9134615384615384,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8906043956043955,0.011436493450430256,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7715545683320779,0.8280499498931184,0.7715167498104596,0.7678571428571429,0.7715167498104596,0.7820990321406517,0.02301944121085392,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.09692325592041,0.49102457972342745,0.010351610183715821,0.002215534237845408,tanh,"(50, 50)",constant,"{'activation': 'tanh', 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant'}",0.8979591836734694,0.8958333333333334,0.9583333333333334,0.8541666666666666,0.9166666666666666,0.9045918367346939,0.033756040109584336,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.9107142857142857,0.8571428571428571,0.8928571428571429,0.8571428571428571,0.8785714285714284,0.020824828195876093,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8857142857142857,0.9038461538461539,0.9038461538461539,0.875,0.8846153846153846,0.8906043956043955,0.011436493450430263,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7715545683320779,0.8065476190476191,0.8136620031556032,0.7482775566596935,0.7715167498104596,0.7823116994010907,0.024334300993680367,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.3519715309143066,0.5206893680118952,0.011017322540283203,0.002608719644544163,tanh,"(50, 50)",invscaling,"{'activation': 'tanh', 'hidden_layer_sizes': (50, 50), 'learning_rate': 'invscaling'}",0.8979591836734694,0.8958333333333334,0.9583333333333334,0.8541666666666666,0.9166666666666666,0.9045918367346939,0.033756040109584336,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.9107142857142857,0.8571428571428571,0.8928571428571429,0.8571428571428571,0.8785714285714284,0.020824828195876093,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8857142857142857,0.9038461538461539,0.9038461538461539,0.875,0.8846153846153846,0.8906043956043955,0.011436493450430263,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7715545683320779,0.8065476190476191,0.8136620031556032,0.7482775566596935,0.7715167498104596,0.7823116994010907,0.024334300993680367,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.330159616470337,0.32018283955067145,0.010303831100463868,0.0018163856732625154,tanh,"(50, 50)",adaptive,"{'activation': 'tanh', 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive'}",0.8979591836734694,0.8958333333333334,0.9583333333333334,0.8541666666666666,0.9166666666666666,0.9045918367346939,0.033756040109584336,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.9107142857142857,0.8571428571428571,0.8928571428571429,0.8571428571428571,0.8785714285714284,0.020824828195876093,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8857142857142857,0.9038461538461539,0.9038461538461539,0.875,0.8846153846153846,0.8906043956043955,0.011436493450430263,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7715545683320779,0.8065476190476191,0.8136620031556032,0.7482775566596935,0.7715167498104596,0.7823116994010907,0.024334300993680367,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.8753971576690676,1.1570910922867221,0.011644220352172852,0.0022674726665133475,tanh,"(100, 100)",constant,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant'}",0.8367346938775511,0.8958333333333334,0.9166666666666666,0.875,0.9166666666666666,0.8881802721088435,0.03000628530267927,19,1.0,0.9948186528497409,1.0,1.0,1.0,0.9989637305699481,0.0020725388601036347,0.875,0.9285714285714286,0.8571428571428571,0.8928571428571429,0.875,0.8857142857142858,0.024222607082590268,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,0.9134615384615384,0.8846153846153846,0.8846153846153846,0.8942307692307693,0.8868131868131869,0.018194198560218085,10,1.0,0.9976019184652278,1.0,1.0,1.0,0.9995203836930455,0.0009592326139088671,0.7127744821512727,0.8257883792618929,0.7715167498104596,0.7678571428571429,0.7894669773174534,0.7734807462796442,0.03663981646517347,16,1.0,0.9951870359961755,1.0,1.0,1.0,0.9990374071992351,0.0019251856015297887
3.578834629058838,0.975636303586552,0.009502649307250977,0.0016223763987267513,tanh,"(100, 100)",invscaling,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100), 'learning_rate': 'invscaling'}",0.8367346938775511,0.8958333333333334,0.9166666666666666,0.875,0.9166666666666666,0.8881802721088435,0.03000628530267927,19,1.0,0.9948186528497409,1.0,1.0,1.0,0.9989637305699481,0.0020725388601036347,0.875,0.9285714285714286,0.8571428571428571,0.8928571428571429,0.875,0.8857142857142858,0.024222607082590268,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,0.9134615384615384,0.8846153846153846,0.8846153846153846,0.8942307692307693,0.8868131868131869,0.018194198560218085,10,1.0,0.9976019184652278,1.0,1.0,1.0,0.9995203836930455,0.0009592326139088671,0.7127744821512727,0.8257883792618929,0.7715167498104596,0.7678571428571429,0.7894669773174534,0.7734807462796442,0.03663981646517347,16,1.0,0.9951870359961755,1.0,1.0,1.0,0.9990374071992351,0.0019251856015297887
3.4796302318573,0.3583541340199786,0.011456298828125,0.0017986766689227366,tanh,"(100, 100)",adaptive,"{'activation': 'tanh', 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive'}",0.8367346938775511,0.8958333333333334,0.9166666666666666,0.875,0.9166666666666666,0.8881802721088435,0.03000628530267927,19,1.0,0.9948186528497409,1.0,1.0,1.0,0.9989637305699481,0.0020725388601036347,0.875,0.9285714285714286,0.8571428571428571,0.8928571428571429,0.875,0.8857142857142858,0.024222607082590268,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,0.9134615384615384,0.8846153846153846,0.8846153846153846,0.8942307692307693,0.8868131868131869,0.018194198560218085,10,1.0,0.9976019184652278,1.0,1.0,1.0,0.9995203836930455,0.0009592326139088671,0.7127744821512727,0.8257883792618929,0.7715167498104596,0.7678571428571429,0.7894669773174534,0.7734807462796442,0.03663981646517347,16,1.0,0.9951870359961755,1.0,1.0,1.0,0.9990374071992351,0.0019251856015297887
3.4200685024261475,0.48596005822074345,0.010340261459350585,0.003894749874179877,logistic,"(50,)",constant,"{'activation': 'logistic', 'hidden_layer_sizes': (50,), 'learning_rate': 'constant'}",0.8163265306122449,0.8333333333333334,0.9166666666666666,0.7916666666666666,0.8958333333333334,0.8507653061224489,0.047658511344244134,34,1.0,0.9896373056994818,0.9896373056994818,0.9896373056994818,0.9896373056994818,0.9917098445595854,0.0041450777202072684,0.875,0.9285714285714286,0.875,0.9107142857142857,0.875,0.8928571428571429,0.022587697572631286,1,0.9910714285714286,1.0,0.9866071428571429,0.9821428571428571,0.9866071428571429,0.9892857142857144,0.006055651770647565,0.8476190476190476,0.8846153846153846,0.8942307692307693,0.8557692307692307,0.8846153846153846,0.8733699633699633,0.018226286891352445,31,0.9951923076923077,0.9952038369304557,0.988009592326139,0.9856115107913669,0.988009592326139,0.9904053680132817,0.0040100036107223345,0.6936052179028535,0.768799968166877,0.7894669773174534,0.7110304706499001,0.7691184628368658,0.74640421937479,0.037177800357004305,31,0.9903808345020831,0.9903935851148544,0.9759059018812802,0.9711289484626703,0.9759059018812802,0.9807430343684336,0.008065316736810334
3.455349349975586,0.4096621076176172,0.010497760772705079,0.0018496885490165336,logistic,"(50,)",invscaling,"{'activation': 'logistic', 'hidden_layer_sizes': (50,), 'learning_rate': 'invscaling'}",0.8163265306122449,0.8333333333333334,0.9166666666666666,0.7916666666666666,0.8958333333333334,0.8507653061224489,0.047658511344244134,34,1.0,0.9896373056994818,0.9896373056994818,0.9896373056994818,0.9896373056994818,0.9917098445595854,0.0041450777202072684,0.875,0.9285714285714286,0.875,0.9107142857142857,0.875,0.8928571428571429,0.022587697572631286,1,0.9910714285714286,1.0,0.9866071428571429,0.9821428571428571,0.9866071428571429,0.9892857142857144,0.006055651770647565,0.8476190476190476,0.8846153846153846,0.8942307692307693,0.8557692307692307,0.8846153846153846,0.8733699633699633,0.018226286891352445,31,0.9951923076923077,0.9952038369304557,0.988009592326139,0.9856115107913669,0.988009592326139,0.9904053680132817,0.0040100036107223345,0.6936052179028535,0.768799968166877,0.7894669773174534,0.7110304706499001,0.7691184628368658,0.74640421937479,0.037177800357004305,31,0.9903808345020831,0.9903935851148544,0.9759059018812802,0.9711289484626703,0.9759059018812802,0.9807430343684336,0.008065316736810334
