,svm,rf,knn,lr,mlp
svm,1.0,3.4556909611709013e-16,9.066649246005003e-36,1.473131936904454e-63,4.723364201186962e-61
rf,3.4556909611694527e-16,1.0,6.099741604526919e-17,6.479420552195177e-16,4.751575071610242e-16
knn,9.066649246001777e-36,6.099741604527568e-17,1.0,8.357257314583066e-35,1.4952453447409298e-37
lr,1.4731319369041192e-63,6.479420552195406e-16,8.357257314584138e-35,1.0,3.227087607667199e-62
mlp,4.723364201184144e-61,4.751575071609972e-16,1.4952453447408867e-37,3.2270876076671075e-62,1.0
