,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '96.00±1.00', 'Val': '85.00±4.00'}","{'Train': '100.00±0.00', 'Val': '79.00±5.00'}","{'Train': '100.00±0.00', 'Val': '84.00±6.00'}","{'Train': '99.00±1.00', 'Val': '84.00±4.00'}","{'Train': '100.00±0.00', 'Val': '85.00±4.00'}"
Specificity,"{'Train': '99.00±1.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '78.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '90.00±3.00'}"
Accuracy,"{'Train': '97.00±0.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '83.00±3.00'}","{'Train': '100.00±0.00', 'Val': '81.00±4.00'}","{'Train': '100.00±0.00', 'Val': '86.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±2.00'}"
MCC,"{'Train': '0.95±0.01', 'Val': '0.74±0.05'}","{'Train': '1.00±0.00', 'Val': '0.67±0.07'}","{'Train': '1.00±0.00', 'Val': '0.63±0.08'}","{'Train': '0.99±0.01', 'Val': '0.72±0.06'}","{'Train': '1.00±0.00', 'Val': '0.75±0.04'}"
