mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_n_neighbors,param_weights,params,split0_test_Sensitivity,split1_test_Sensitivity,split2_test_Sensitivity,split3_test_Sensitivity,split4_test_Sensitivity,mean_test_Sensitivity,std_test_Sensitivity,rank_test_Sensitivity,split0_train_Sensitivity,split1_train_Sensitivity,split2_train_Sensitivity,split3_train_Sensitivity,split4_train_Sensitivity,mean_train_Sensitivity,std_train_Sensitivity,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,split4_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,split4_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_MCC,split1_test_MCC,split2_test_MCC,split3_test_MCC,split4_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_train_MCC,split1_train_MCC,split2_train_MCC,split3_train_MCC,split4_train_MCC,mean_train_MCC,std_train_MCC
0.013574361801147461,0.0012657170233918201,0.06247134208679199,0.0015521764621579635,ball_tree,3,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 3, 'weights': 'uniform'}",0.9387755102040817,0.9375,0.8958333333333334,0.8958333333333334,0.9375,0.9210884353741499,0.020625963643721594,10,0.9479166666666666,0.9585492227979274,0.9533678756476683,0.9533678756476683,0.9585492227979274,0.9543501727115716,0.003964438379614052,0.6607142857142857,0.5714285714285714,0.7142857142857143,0.6607142857142857,0.6785714285714286,0.6571428571428571,0.0471103784224033,1,0.8080357142857143,0.8303571428571429,0.8214285714285714,0.8303571428571429,0.8214285714285714,0.8223214285714286,0.008183170883849728,0.7904761904761904,0.7403846153846154,0.7980769230769231,0.7692307692307693,0.7980769230769231,0.7792490842490842,0.02211712693824559,1,0.8725961538461539,0.8896882494004796,0.882494004796163,0.8872901678657075,0.8848920863309353,0.8833921324478877,0.005906698192703772,0.615867341574127,0.5369240997651408,0.6138990384537202,0.5654529464056101,0.6284684743052906,0.5921223801007777,0.03497768847121678,1,0.7562425687521664,0.7886327849677276,0.7747964470762398,0.7831998246170665,0.7802666214144122,0.7766276493655224,0.011130711561928455
0.017598772048950197,0.0013611640590556204,0.06838946342468262,0.0019329323942469739,ball_tree,3,distance,"{'algorithm': 'ball_tree', 'n_neighbors': 3, 'weights': 'distance'}",0.9387755102040817,0.9375,0.8958333333333334,0.8958333333333334,0.9375,0.9210884353741499,0.020625963643721594,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6607142857142857,0.5714285714285714,0.7142857142857143,0.6607142857142857,0.6785714285714286,0.6571428571428571,0.0471103784224033,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7904761904761904,0.7403846153846154,0.7980769230769231,0.7692307692307693,0.7980769230769231,0.7792490842490842,0.02211712693824559,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.615867341574127,0.5369240997651408,0.6138990384537202,0.5654529464056101,0.6284684743052906,0.5921223801007777,0.03497768847121678,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0206270694732666,0.005012254424829608,0.07631011009216308,0.010632838837187117,ball_tree,5,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 5, 'weights': 'uniform'}",0.8979591836734694,0.9375,0.9166666666666666,0.8958333333333334,0.9375,0.9170918367346939,0.018172228291216057,16,0.9479166666666666,0.9585492227979274,0.9533678756476683,0.9689119170984456,0.9481865284974094,0.9553864421416234,0.007805799986016019,0.5535714285714286,0.5357142857142857,0.75,0.6071428571428571,0.6607142857142857,0.6214285714285714,0.07775550377527586,7,0.7678571428571429,0.7633928571428571,0.7544642857142857,0.7544642857142857,0.7723214285714286,0.7625,0.007142857142857164,0.7142857142857143,0.7211538461538461,0.8269230769230769,0.7403846153846154,0.7884615384615384,0.7582417582417582,0.0430276265361301,10,0.8509615384615384,0.8537170263788969,0.8465227817745803,0.8537170263788969,0.8537170263788969,0.8517270798745619,0.0028124876404660502,0.47457347091474283,0.5068580341320651,0.6691607519453214,0.5179323973782373,0.6129872333207974,0.5563023775382328,0.07286535280792562,10,0.7192946070077586,0.7272605431904079,0.7135493314674973,0.7308700640637638,0.723948998232525,0.7229847087923906,0.006066871320927278
0.020067262649536132,0.008193518854690735,0.0694249153137207,0.005376791906202248,ball_tree,5,distance,"{'algorithm': 'ball_tree', 'n_neighbors': 5, 'weights': 'distance'}",0.9183673469387755,0.9375,0.9166666666666666,0.8958333333333334,0.9375,0.9211734693877551,0.015513989125219995,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5535714285714286,0.5357142857142857,0.75,0.6071428571428571,0.6607142857142857,0.6214285714285714,0.07775550377527586,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7238095238095238,0.7211538461538461,0.8269230769230769,0.7403846153846154,0.7884615384615384,0.7601465201465201,0.04121210405894113,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.49945305361933595,0.5068580341320651,0.6691607519453214,0.5179323973782373,0.6129872333207974,0.5612782940791514,0.06778676998378218,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.01855745315551758,0.00193394074578951,0.07107925415039062,0.0016464471387181631,ball_tree,7,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 7, 'weights': 'uniform'}",0.8979591836734694,0.9375,0.9166666666666666,0.9166666666666666,0.9375,0.9212585034013605,0.014917108650847194,4,0.953125,0.9533678756476683,0.9430051813471503,0.9585492227979274,0.9533678756476683,0.9522830310880828,0.005067668920626265,0.5357142857142857,0.5357142857142857,0.7321428571428571,0.5357142857142857,0.625,0.5928571428571427,0.07775550377527585,19,0.7098214285714286,0.7455357142857143,0.71875,0.7321428571428571,0.7142857142857143,0.7241071428571428,0.013061373962792663,0.7047619047619048,0.7211538461538461,0.8173076923076923,0.7115384615384616,0.7692307692307693,0.7447985347985349,0.04271474574687099,22,0.8221153846153846,0.841726618705036,0.8225419664268585,0.8369304556354916,0.8249400479616307,0.8296508946688803,0.008103430978045698,0.45895686008263303,0.5068580341320651,0.6528292213800537,0.4807623664360517,0.5823356699841468,0.5363484304029901,0.0715982541786329,19,0.6735542449831532,0.7055943258986769,0.6702745788040878,0.6995840093358755,0.6780858151309034,0.6854185948305394,0.014363793155540663
0.019605731964111327,0.002626524135673767,0.07640285491943359,0.006389348555338734,ball_tree,7,distance,"{'algorithm': 'ball_tree', 'n_neighbors': 7, 'weights': 'distance'}",0.9183673469387755,0.9375,0.9166666666666666,0.9166666666666666,0.9375,0.9253401360544217,0.009947889352439263,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5357142857142857,0.5357142857142857,0.7321428571428571,0.5357142857142857,0.625,0.5928571428571427,0.07775550377527585,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7142857142857143,0.7211538461538461,0.8173076923076923,0.7115384615384616,0.7692307692307693,0.7467032967032967,0.04106752342785627,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4841248282532944,0.5068580341320651,0.6528292213800537,0.4807623664360517,0.5823356699841468,0.5413820240371223,0.06669739747188291,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.020278787612915038,0.004546885157871968,0.07465777397155762,0.006150730984991962,ball_tree,9,uniform,"{'algorithm': 'ball_tree', 'n_neighbors': 9, 'weights': 'uniform'}",0.9387755102040817,0.8958333333333334,0.875,0.8958333333333334,0.9375,0.9085884353741498,0.025301013034775253,22,0.9375,0.9533678756476683,0.9222797927461139,0.9481865284974094,0.9326424870466321,0.9387953367875645,0.011071151908208092,0.5714285714285714,0.5535714285714286,0.6785714285714286,0.5178571428571429,0.7142857142857143,0.6071428571428572,0.0757614408414158,13,0.6919642857142857,0.6875,0.6919642857142857,0.6651785714285714,0.6785714285714286,0.6830357142857142,0.01018013772409945,0.7428571428571429,0.7115384615384616,0.7692307692307693,0.6923076923076923,0.8173076923076923,0.7466483516483517,0.04405154460738946,19,0.8052884615384616,0.8105515587529976,0.7985611510791367,0.7961630695443646,0.7961630695443646,0.801345462091865,0.005687991441947731,0.5399492471560389,0.4709194144722212,0.5585812268712466,0.4396445324645473,0.6598121740352886,0.5337813189998685,0.07661619777718973,22,0.640158930867769,0.654878157932064,0.6232620800831207,0.6296704458913175,0.6232376115105973,0.6342414452569737,0.012028427976487552
0.01862678527832031,0.004969772053666588,0.0687248706817627,0.0033379190916571814,ball_tree,9,distance,"{'algorithm': 'ball_tree', 'n_neighbors': 9, 'weights': 'distance'}",0.9387755102040817,0.9375,0.875,0.8958333333333334,0.9375,0.9169217687074831,0.02655812501570921,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5714285714285714,0.5535714285714286,0.6785714285714286,0.5178571428571429,0.7142857142857143,0.6071428571428572,0.0757614408414158,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7428571428571429,0.7307692307692307,0.7692307692307693,0.6923076923076923,0.8173076923076923,0.7504945054945056,0.041588869931287804,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5399492471560389,0.5218802004075561,0.5585812268712466,0.4396445324645473,0.6598121740352886,0.5439734761869355,0.07074012447182022,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.024385356903076173,0.0011776112277409932,0.08082790374755859,0.0035384722935173653,kd_tree,3,uniform,"{'algorithm': 'kd_tree', 'n_neighbors': 3, 'weights': 'uniform'}",0.9387755102040817,0.9375,0.8958333333333334,0.8958333333333334,0.9375,0.9210884353741499,0.020625963643721594,10,0.9479166666666666,0.9585492227979274,0.9533678756476683,0.9533678756476683,0.9585492227979274,0.9543501727115716,0.003964438379614052,0.6607142857142857,0.5714285714285714,0.7142857142857143,0.6607142857142857,0.6785714285714286,0.6571428571428571,0.0471103784224033,1,0.8080357142857143,0.8303571428571429,0.8214285714285714,0.8303571428571429,0.8214285714285714,0.8223214285714286,0.008183170883849728,0.7904761904761904,0.7403846153846154,0.7980769230769231,0.7692307692307693,0.7980769230769231,0.7792490842490842,0.02211712693824559,1,0.8725961538461539,0.8896882494004796,0.882494004796163,0.8872901678657075,0.8848920863309353,0.8833921324478877,0.005906698192703772,0.615867341574127,0.5369240997651408,0.6138990384537202,0.5654529464056101,0.6284684743052906,0.5921223801007777,0.03497768847121678,1,0.7562425687521664,0.7886327849677276,0.7747964470762398,0.7831998246170665,0.7802666214144122,0.7766276493655224,0.011130711561928455
0.025257349014282227,0.0009078228768196931,0.07722768783569336,0.0023200874842254572,kd_tree,3,distance,"{'algorithm': 'kd_tree', 'n_neighbors': 3, 'weights': 'distance'}",0.9387755102040817,0.9375,0.8958333333333334,0.8958333333333334,0.9375,0.9210884353741499,0.020625963643721594,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6607142857142857,0.5714285714285714,0.7142857142857143,0.6607142857142857,0.6785714285714286,0.6571428571428571,0.0471103784224033,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7904761904761904,0.7403846153846154,0.7980769230769231,0.7692307692307693,0.7980769230769231,0.7792490842490842,0.02211712693824559,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.615867341574127,0.5369240997651408,0.6138990384537202,0.5654529464056101,0.6284684743052906,0.5921223801007777,0.03497768847121678,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
