,svm,rf,knn,lr,mlp
svm,1.0,4.6404153932515306e-17,3.998719539176485e-05,3.330276376462145e-19,5.6249807120482e-26
rf,4.6404153932515306e-17,1.0,8.284080110649968e-09,5.048714781819955e-15,2.797944751553695e-18
knn,3.998719539176488e-05,8.284080110650024e-09,1.0,0.00024388897545694676,0.00011686603186192106
lr,3.330276376462169e-19,5.048714781819999e-15,0.00024388897545695132,1.0,2.451003500451271e-16
mlp,5.62498071204828e-26,2.797944751553715e-18,0.00011686603186192331,2.4510035004512557e-16,1.0
