,svm,rf,knn,lr,mlp
svm,1.0,1.0842321269383803e-20,1.678546506543202e-16,1.0224720302820414e-23,7.960078087053593e-28
rf,1.084232126938388e-20,1.0,4.33881853824696e-17,3.655211157666315e-26,2.0874545400316478e-22
knn,1.6785465065432135e-16,4.338818538246991e-17,1.0,1.2998461118335896e-15,2.9024452784346114e-18
lr,1.022472030282034e-23,3.655211157666341e-26,1.2998461118336006e-15,1.0,2.3963158798041087e-23
mlp,7.960078087053593e-28,2.0874545400316774e-22,2.9024452784346453e-18,2.3963158798041087e-23,1.0
