,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '89.00±2.00'}","{'Train': '100.00±0.00', 'Val': '77.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±5.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}"
Specificity,"{'Train': '99.00±0.00', 'Val': '86.00±7.00'}","{'Train': '100.00±0.00', 'Val': '93.00±4.00'}","{'Train': '100.00±0.00', 'Val': '61.00±8.00'}","{'Train': '100.00±0.00', 'Val': '87.00±6.00'}","{'Train': '100.00±0.00', 'Val': '89.00±4.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '88.00±4.00'}","{'Train': '100.00±0.00', 'Val': '86.00±1.00'}","{'Train': '100.00±0.00', 'Val': '73.00±5.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}"
MCC,"{'Train': '0.99±0.01', 'Val': '0.76±0.08'}","{'Train': '1.00±0.00', 'Val': '0.72±0.03'}","{'Train': '1.00±0.00', 'Val': '0.49±0.09'}","{'Train': '1.00±0.00', 'Val': '0.75±0.06'}","{'Train': '1.00±0.00', 'Val': '0.77±0.05'}"
