,svm,rf,knn,lr,mlp
svm,1.0,1.3492905653770047e-17,4.335635109547645e-11,7.364796870992964e-18,1.2295339834056557e-18
rf,1.3492905653770047e-17,1.0,4.5911266568208637e-10,2.3704749277121944e-16,5.0128402908327666e-17
knn,4.335635109547617e-11,4.59112665682083e-10,1.0,1.4599734936869608e-09,3.3394224044401787e-10
lr,7.364796870993017e-18,2.37047492771221e-16,1.4599734936869743e-09,1.0,1.9996709950353504e-29
mlp,1.2295339834056557e-18,5.0128402908327315e-17,3.3394224044401756e-10,1.999670995035379e-29,1.0
