,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '90.00±2.00'}","{'Train': '100.00±0.00', 'Val': '80.00±6.00'}","{'Train': '100.00±0.00', 'Val': '96.00±2.00'}","{'Train': '98.00±1.00', 'Val': '90.00±1.00'}","{'Train': '100.00±0.00', 'Val': '90.00±3.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '95.00±3.00'}","{'Train': '100.00±0.00', 'Val': '96.00±2.00'}","{'Train': '100.00±0.00', 'Val': '67.00±7.00'}","{'Train': '98.00±0.00', 'Val': '92.00±4.00'}","{'Train': '100.00±0.00', 'Val': '91.00±4.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '93.00±2.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '80.00±3.00'}","{'Train': '98.00±0.00', 'Val': '91.00±2.00'}","{'Train': '100.00±0.00', 'Val': '91.00±1.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.85±0.03'}","{'Train': '1.00±0.00', 'Val': '0.77±0.05'}","{'Train': '1.00±0.00', 'Val': '0.65±0.04'}","{'Train': '0.96±0.01', 'Val': '0.82±0.04'}","{'Train': '1.00±0.00', 'Val': '0.82±0.03'}"
