,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '86.00±2.00'}","{'Train': '100.00±0.00', 'Val': '78.00±5.00'}","{'Train': '94.00±1.00', 'Val': '89.00±2.00'}","{'Train': '98.00±1.00', 'Val': '85.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '91.00±4.00'}","{'Train': '100.00±0.00', 'Val': '93.00±4.00'}","{'Train': '85.00±3.00', 'Val': '72.00±6.00'}","{'Train': '99.00±0.00', 'Val': '86.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±5.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '89.00±2.00'}","{'Train': '100.00±0.00', 'Val': '86.00±4.00'}","{'Train': '89.00±1.00', 'Val': '80.00±4.00'}","{'Train': '99.00±0.00', 'Val': '86.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±4.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.78±0.04'}","{'Train': '1.00±0.00', 'Val': '0.73±0.08'}","{'Train': '0.79±0.02', 'Val': '0.61±0.07'}","{'Train': '0.97±0.01', 'Val': '0.71±0.07'}","{'Train': '1.00±0.00', 'Val': '0.75±0.09'}"
