,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '86.00±6.00'}","{'Train': '100.00±0.00', 'Val': '78.00±5.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '90.00±2.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '92.00±4.00'}","{'Train': '100.00±0.00', 'Val': '94.00±3.00'}","{'Train': '100.00±0.00', 'Val': '58.00±4.00'}","{'Train': '100.00±0.00', 'Val': '89.00±6.00'}","{'Train': '100.00±0.00', 'Val': '88.00±5.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '89.00±4.00'}","{'Train': '100.00±0.00', 'Val': '87.00±4.00'}","{'Train': '100.00±0.00', 'Val': '72.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.78±0.08'}","{'Train': '1.00±0.00', 'Val': '0.74±0.07'}","{'Train': '1.00±0.00', 'Val': '0.48±0.06'}","{'Train': '1.00±0.00', 'Val': '0.77±0.06'}","{'Train': '1.00±0.00', 'Val': '0.78±0.05'}"
