,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '95.00±1.00', 'Val': '85.00±2.00'}","{'Train': '100.00±0.00', 'Val': '82.00±3.00'}","{'Train': '92.00±1.00', 'Val': '87.00±4.00'}","{'Train': '100.00±0.00', 'Val': '87.00±2.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}"
Specificity,"{'Train': '99.00±1.00', 'Val': '90.00±4.00'}","{'Train': '100.00±0.00', 'Val': '85.00±5.00'}","{'Train': '83.00±2.00', 'Val': '67.00±5.00'}","{'Train': '100.00±0.00', 'Val': '90.00±1.00'}","{'Train': '100.00±0.00', 'Val': '90.00±2.00'}"
Accuracy,"{'Train': '97.00±1.00', 'Val': '88.00±2.00'}","{'Train': '100.00±0.00', 'Val': '84.00±2.00'}","{'Train': '87.00±1.00', 'Val': '77.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±1.00'}","{'Train': '100.00±0.00', 'Val': '89.00±1.00'}"
MCC,"{'Train': '0.94±0.01', 'Val': '0.76±0.04'}","{'Train': '1.00±0.00', 'Val': '0.68±0.04'}","{'Train': '0.75±0.02', 'Val': '0.55±0.07'}","{'Train': '1.00±0.00', 'Val': '0.77±0.02'}","{'Train': '1.00±0.00', 'Val': '0.78±0.03'}"
