mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_solver,params,split0_test_Sensitivity,split1_test_Sensitivity,split2_test_Sensitivity,split3_test_Sensitivity,split4_test_Sensitivity,mean_test_Sensitivity,std_test_Sensitivity,rank_test_Sensitivity,split0_train_Sensitivity,split1_train_Sensitivity,split2_train_Sensitivity,split3_train_Sensitivity,split4_train_Sensitivity,mean_train_Sensitivity,std_train_Sensitivity,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,split4_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,split4_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_MCC,split1_test_MCC,split2_test_MCC,split3_test_MCC,split4_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_train_MCC,split1_train_MCC,split2_train_MCC,split3_train_MCC,split4_train_MCC,mean_train_MCC,std_train_MCC
6.055435371398926,0.5238750793225859,0.01014537811279297,0.000629709053267145,relu,"(512, 256, 64)",adam,"{'activation': 'relu', 'hidden_layer_sizes': (512, 256, 64), 'solver': 'adam'}",0.9387755102040817,0.9166666666666666,0.8333333333333334,0.8958333333333334,0.8958333333333334,0.8960884353741496,0.03516811893439927,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9107142857142857,0.7857142857142857,0.9464285714285714,0.8571428571428571,0.8214285714285714,0.8642857142857142,0.05824823725107175,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9238095238095239,0.8461538461538461,0.8942307692307693,0.875,0.8557692307692307,0.878992673992674,0.027836695021441683,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8479461097510955,0.7023809523809523,0.7893643360604823,0.7508840047417884,0.7152689531334823,0.7611688712135601,0.0529034473827626,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14.540580415725708,1.449748643583064,0.011852264404296875,0.0037343741040919303,relu,"(512, 256, 64)",sgd,"{'activation': 'relu', 'hidden_layer_sizes': (512, 256, 64), 'solver': 'sgd'}",0.3877551020408163,0.4583333333333333,0.375,0.5833333333333334,0.5625,0.4733843537414966,0.08633511399730029,11,0.421875,0.5129533678756477,0.5492227979274611,0.694300518134715,0.5544041450777202,0.5465511658031088,0.08783124314393284,0.9464285714285714,0.8571428571428571,0.9464285714285714,0.8392857142857143,0.9285714285714286,0.9035714285714287,0.04601463830973259,1,0.9598214285714286,0.9419642857142857,0.9285714285714286,0.90625,0.9285714285714286,0.9330357142857144,0.017632515766188843,0.6857142857142857,0.6730769230769231,0.6826923076923077,0.7211538461538461,0.7596153846153846,0.7044505494505495,0.03203414507852089,11,0.7115384615384616,0.7434052757793765,0.7529976019184652,0.8081534772182254,0.7553956834532374,0.7542980999815532,0.03114590804865745,0.4096631457362199,0.3471400589189045,0.39916312750611405,0.4400737213604607,0.5352011304025974,0.4262482367848593,0.062174993761854334,11,0.46212840675458966,0.5117720023137848,0.5236639025332637,0.6196346776676748,0.528082298136647,0.5290562574811919,0.0510148193601481
12.069649410247802,0.3290562066056332,0.009525156021118164,0.0007047367928994257,relu,"(512,)",adam,"{'activation': 'relu', 'hidden_layer_sizes': (512,), 'solver': 'adam'}",0.9387755102040817,0.9166666666666666,0.8333333333333334,0.8958333333333334,0.875,0.8919217687074831,0.03617135446964397,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9107142857142857,0.8035714285714286,0.9642857142857143,0.8392857142857143,0.7678571428571429,0.8571428571428573,0.07142857142857141,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9238095238095239,0.8557692307692307,0.9038461538461539,0.8653846153846154,0.8173076923076923,0.8732234432234431,0.03738815296240131,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8479461097510955,0.7193021129125283,0.8103817627631204,0.7329409123199366,0.6420217206161409,0.7505185236725642,0.07229209489089429,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11.073645687103271,1.143653964712991,0.009563398361206055,0.004557894537473837,relu,"(512,)",sgd,"{'activation': 'relu', 'hidden_layer_sizes': (512,), 'solver': 'sgd'}",0.7142857142857143,0.5833333333333334,0.3333333333333333,0.5625,0.5208333333333334,0.5428571428571429,0.12312367268527287,10,0.5989583333333334,0.5647668393782384,0.49740932642487046,0.6839378238341969,0.6269430051813472,0.5944030656303971,0.06226100289583625,0.75,0.8214285714285714,0.9464285714285714,0.8928571428571429,0.9285714285714286,0.8678571428571429,0.07284313590846836,3,0.8883928571428571,0.9375,0.96875,0.9107142857142857,0.9196428571428571,0.925,0.026993243674698183,0.7333333333333333,0.7115384615384616,0.6634615384615384,0.7403846153846154,0.7403846153846154,0.7178205128205128,0.02916603267837305,10,0.7548076923076923,0.7649880095923262,0.750599520383693,0.8057553956834532,0.7841726618705036,0.7720646559675336,0.02044653278119143,0.4642857142857143,0.4190351910997035,0.3609249833130661,0.4877313158629306,0.4996002780987016,0.4463154965320232,0.05081972368254595,10,0.5141597738979053,0.5491752405047486,0.5389563644836212,0.6160569999734568,0.5781376594028771,0.5592972076525219,0.035014935933649606
6.429475116729736,0.2695415589470583,0.008902883529663086,0.0009394195659322897,relu,"(256,)",adam,"{'activation': 'relu', 'hidden_layer_sizes': (256,), 'solver': 'adam'}",0.9387755102040817,0.9166666666666666,0.8333333333333334,0.875,0.875,0.8877551020408163,0.03667717214741332,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9285714285714286,0.8214285714285714,0.9464285714285714,0.8214285714285714,0.7678571428571429,0.8571428571428571,0.0686978002202548,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9333333333333333,0.8653846153846154,0.8942307692307693,0.8461538461538461,0.8173076923076923,0.8712820512820514,0.03989095920009961,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8664002254439634,0.7364531999364583,0.7893643360604823,0.6943650748294136,0.6420217206161409,0.7457209113772917,0.07738873296427612,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5.247406816482544,0.19602932842186793,0.008800220489501954,0.0008845687792111338,relu,"(256,)",sgd,"{'activation': 'relu', 'hidden_layer_sizes': (256,), 'solver': 'sgd'}",0.6122448979591837,0.5208333333333334,0.375,0.4166666666666667,0.3541666666666667,0.4557823129251701,0.09705022534745912,12,0.5260416666666666,0.533678756476684,0.5181347150259067,0.45595854922279794,0.47668393782383417,0.5020995250431779,0.030339884787498092,0.7321428571428571,0.8035714285714286,1.0,0.9107142857142857,0.9821428571428571,0.8857142857142856,0.10326308782000686,2,0.8973214285714286,0.9330357142857143,0.9464285714285714,0.96875,0.9419642857142857,0.9375,0.02328286573286659,0.6761904761904762,0.6730769230769231,0.7115384615384616,0.6826923076923077,0.6923076923076923,0.6871611721611723,0.013852305937946483,12,0.7259615384615384,0.7482014388489209,0.7482014388489209,0.7314148681055156,0.7266187050359713,0.7360795978601734,0.010074933058063378,0.3471825374147068,0.3399352064733252,0.4941518456017623,0.381930630652348,0.44316792502380264,0.40127362903318897,0.05906588695766891,12,0.46140824727133023,0.5166272771107024,0.5226231196659407,0.5048983232738189,0.48092789706980893,0.4972969728783202,0.022929466496969825
7.84370641708374,2.197047302612824,0.014081525802612304,0.0034477248949451537,tanh,"(512, 256, 64)",adam,"{'activation': 'tanh', 'hidden_layer_sizes': (512, 256, 64), 'solver': 'adam'}",0.8367346938775511,0.8958333333333334,0.8333333333333334,0.875,0.7916666666666666,0.8465136054421769,0.03611493766146688,6,0.9322916666666666,1.0,1.0,1.0,0.8808290155440415,0.9626241364421416,0.04858264310533518,0.9285714285714286,0.8035714285714286,0.9107142857142857,0.7857142857142857,0.875,0.8607142857142858,0.056919205180390106,6,0.9955357142857143,1.0,1.0,1.0,0.9910714285714286,0.9973214285714287,0.0035714285714285587,0.8857142857142857,0.8461538461538461,0.875,0.8269230769230769,0.8365384615384616,0.854065934065934,0.022567239090314106,6,0.9663461538461539,1.0,1.0,1.0,0.9400479616306955,0.9812788230953698,0.02439022731386086,0.7715167498104596,0.697848798326886,0.7486573639679515,0.6592443967173135,0.6707969981152846,0.709612861387579,0.04367747986807472,6,0.9335757328680355,1.0,1.0,1.0,0.8831252393806593,0.963340194449739,0.0476491053828548
16.174254131317138,1.1921669015342822,0.01598081588745117,0.0018110230484977903,tanh,"(512, 256, 64)",sgd,"{'activation': 'tanh', 'hidden_layer_sizes': (512, 256, 64), 'solver': 'sgd'}",0.9183673469387755,0.8333333333333334,0.7708333333333334,0.7291666666666666,0.7708333333333334,0.8045068027210884,0.06593805210741596,7,0.765625,0.8134715025906736,0.8186528497409327,0.844559585492228,0.844559585492228,0.8173737046632125,0.02888922311300197,0.7857142857142857,0.75,0.875,0.7857142857142857,0.8571428571428571,0.8107142857142856,0.04738035414793428,10,0.8392857142857143,0.8705357142857143,0.8526785714285714,0.8303571428571429,0.84375,0.8473214285714284,0.013658087982837805,0.8476190476190476,0.7884615384615384,0.8269230769230769,0.7596153846153846,0.8173076923076923,0.8079853479853479,0.030780533856225294,7,0.8052884615384616,0.8441247002398081,0.8369304556354916,0.8369304556354916,0.8441247002398081,0.8334797546578121,0.014458170113144823,0.7051102404077106,0.5820355934981687,0.6516780980164544,0.5157450888530956,0.631866815188951,0.617287167192876,0.06428321953514043,7,0.6075225392573861,0.686121274315805,0.6718444516826014,0.6734850380350101,0.6872770291911701,0.6652500664963945,0.029545092569678612
14.138013792037963,1.373750804467763,0.01191883087158203,0.0022181333076764197,tanh,"(512,)",adam,"{'activation': 'tanh', 'hidden_layer_sizes': (512,), 'solver': 'adam'}",0.9387755102040817,0.9166666666666666,0.8333333333333334,0.8541666666666666,0.8541666666666666,0.879421768707483,0.04076722528467279,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9464285714285714,0.8035714285714286,0.9642857142857143,0.8392857142857143,0.7857142857142857,0.8678571428571429,0.07371345514482247,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9428571428571428,0.8557692307692307,0.9038461538461539,0.8461538461538461,0.8173076923076923,0.8731868131868131,0.044610715394712244,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8852040816326531,0.7193021129125283,0.8103817627631204,0.691909659617721,0.6381030079821522,0.748980124981635,0.08804394922906618,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11.171734523773193,1.3638300789178788,0.010551977157592773,0.0022981517719614128,tanh,"(512,)",sgd,"{'activation': 'tanh', 'hidden_layer_sizes': (512,), 'solver': 'sgd'}",0.9183673469387755,0.7291666666666666,0.5833333333333334,0.6458333333333334,0.6666666666666666,0.7086734693877551,0.11473020290875666,8,0.7239583333333334,0.7150259067357513,0.6424870466321243,0.7564766839378239,0.689119170984456,0.7054134283246978,0.03812873365844507,0.6964285714285714,0.7142857142857143,0.9107142857142857,0.7678571428571429,0.8392857142857143,0.7857142857142857,0.07985957062499248,12,0.7767857142857143,0.8794642857142857,0.8839285714285714,0.8214285714285714,0.8348214285714286,0.8392857142857142,0.039629180394950246,0.8,0.7211538461538461,0.7596153846153846,0.7115384615384616,0.7596153846153846,0.7503846153846154,0.03160873970969901,8,0.7524038461538461,0.8033573141486811,0.7721822541966427,0.7913669064748201,0.7673860911270983,0.7773392824202177,0.01800638303741782,0.6237247197190761,0.4422202241364683,0.5291725387793887,0.417434357715609,0.5161335296227024,0.505737073994649,0.07267757805686577,8,0.5013564289749624,0.6061849021129981,0.5469280145314224,0.579691384042003,0.5316328140072591,0.553158708733729,0.03660989463391881
