,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '90.00±1.00', 'Val': '84.00±4.00'}","{'Train': '100.00±0.00', 'Val': '82.00±8.00'}","{'Train': '90.00±0.00', 'Val': '88.00±5.00'}","{'Train': '94.00±1.00', 'Val': '86.00±5.00'}","{'Train': '100.00±0.00', 'Val': '88.00±6.00'}"
Specificity,"{'Train': '95.00±1.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '84.00±3.00'}","{'Train': '77.00±2.00', 'Val': '74.00±4.00'}","{'Train': '96.00±1.00', 'Val': '87.00±6.00'}","{'Train': '100.00±0.00', 'Val': '86.00±4.00'}"
Accuracy,"{'Train': '93.00±1.00', 'Val': '87.00±2.00'}","{'Train': '100.00±0.00', 'Val': '83.00±3.00'}","{'Train': '84.00±1.00', 'Val': '81.00±3.00'}","{'Train': '95.00±0.00', 'Val': '87.00±2.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}"
MCC,"{'Train': '0.86±0.01', 'Val': '0.74±0.03'}","{'Train': '1.00±0.00', 'Val': '0.66±0.07'}","{'Train': '0.68±0.01', 'Val': '0.62±0.05'}","{'Train': '0.90±0.01', 'Val': '0.74±0.04'}","{'Train': '1.00±0.00', 'Val': '0.74±0.06'}"
