,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '86.00±3.00'}","{'Train': '100.00±0.00', 'Val': '77.00±6.00'}","{'Train': '100.00±0.00', 'Val': '91.00±4.00'}","{'Train': '96.00±1.00', 'Val': '86.00±3.00'}","{'Train': '100.00±0.00', 'Val': '86.00±4.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '89.00±6.00'}","{'Train': '100.00±0.00', 'Val': '90.00±5.00'}","{'Train': '100.00±0.00', 'Val': '61.00±7.00'}","{'Train': '95.00±1.00', 'Val': '84.00±5.00'}","{'Train': '100.00±0.00', 'Val': '86.00±3.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '84.00±3.00'}","{'Train': '100.00±0.00', 'Val': '75.00±5.00'}","{'Train': '96.00±1.00', 'Val': '85.00±3.00'}","{'Train': '100.00±0.00', 'Val': '86.00±2.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.75±0.06'}","{'Train': '1.00±0.00', 'Val': '0.68±0.07'}","{'Train': '1.00±0.00', 'Val': '0.54±0.10'}","{'Train': '0.91±0.01', 'Val': '0.70±0.06'}","{'Train': '1.00±0.00', 'Val': '0.72±0.05'}"
