,svm,rf,knn,lr,mlp
svm,1.0,2.6687565827029883e-18,2.752297115927274e-19,7.144908751393865e-23,7.144908751393865e-23
rf,2.668756582702963e-18,1.0,4.075090136962344e-20,1.6081722874049933e-21,3.951283261437313e-24
knn,2.7522971159272704e-19,4.0750901369623154e-20,1.0,1.4610116204186969e-24,1.4610116204186969e-24
lr,7.144908751393814e-23,1.6081722874049706e-21,1.4610116204187073e-24,1.0,1.5329896146465453e-27
mlp,7.144908751393814e-23,3.951283261437341e-24,1.4610116204187073e-24,1.5329896146465453e-27,1.0
