,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '93.00±3.00'}","{'Train': '100.00±0.00', 'Val': '79.00±6.00'}","{'Train': '97.00±1.00', 'Val': '95.00±2.00'}","{'Train': '100.00±0.00', 'Val': '92.00±3.00'}","{'Train': '100.00±0.00', 'Val': '92.00±4.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '93.00±1.00'}","{'Train': '100.00±0.00', 'Val': '98.00±2.00'}","{'Train': '69.00±1.00', 'Val': '44.00±8.00'}","{'Train': '100.00±0.00', 'Val': '94.00±2.00'}","{'Train': '100.00±0.00', 'Val': '95.00±2.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '93.00±2.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}","{'Train': '82.00±1.00', 'Val': '67.00±4.00'}","{'Train': '100.00±0.00', 'Val': '93.00±1.00'}","{'Train': '100.00±0.00', 'Val': '93.00±1.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.86±0.04'}","{'Train': '1.00±0.00', 'Val': '0.80±0.05'}","{'Train': '0.68±0.01', 'Val': '0.44±0.07'}","{'Train': '1.00±0.00', 'Val': '0.86±0.01'}","{'Train': '1.00±0.00', 'Val': '0.87±0.02'}"
