,svm,rf,knn,lr,mlp
svm,1.0,5.972232940220466e-19,1.678546506543202e-16,1.0224720302820414e-23,7.960078087053593e-28
rf,5.972232940220424e-19,1.0,1.208747072423878e-15,7.602839207945988e-24,1.970981758665643e-20
knn,1.6785465065432135e-16,1.208747072423894e-15,1.0,1.2998461118335896e-15,2.9024452784346114e-18
lr,1.022472030282034e-23,7.602839207945988e-24,1.2998461118336006e-15,1.0,2.3963158798041087e-23
mlp,7.960078087053593e-28,1.9709817586656573e-20,2.9024452784346453e-18,2.3963158798041087e-23,1.0
