,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '91.00±2.00'}","{'Train': '100.00±0.00', 'Val': '79.00±5.00'}","{'Train': '100.00±0.00', 'Val': '90.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '89.00±4.00'}","{'Train': '100.00±0.00', 'Val': '95.00±1.00'}","{'Train': '100.00±0.00', 'Val': '59.00±9.00'}","{'Train': '100.00±0.00', 'Val': '90.00±2.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '90.00±1.00'}","{'Train': '100.00±0.00', 'Val': '88.00±2.00'}","{'Train': '100.00±0.00', 'Val': '73.00±5.00'}","{'Train': '100.00±0.00', 'Val': '89.00±1.00'}","{'Train': '100.00±0.00', 'Val': '90.00±0.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.80±0.02'}","{'Train': '1.00±0.00', 'Val': '0.76±0.04'}","{'Train': '1.00±0.00', 'Val': '0.51±0.10'}","{'Train': '1.00±0.00', 'Val': '0.78±0.03'}","{'Train': '1.00±0.00', 'Val': '0.80±0.01'}"
