,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '98.00±1.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '83.00±6.00'}","{'Train': '100.00±0.00', 'Val': '89.00±6.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±5.00'}"
Specificity,"{'Train': '99.00±0.00', 'Val': '91.00±7.00'}","{'Train': '100.00±0.00', 'Val': '89.00±1.00'}","{'Train': '100.00±0.00', 'Val': '75.00±5.00'}","{'Train': '100.00±0.00', 'Val': '89.00±5.00'}","{'Train': '100.00±0.00', 'Val': '91.00±6.00'}"
Accuracy,"{'Train': '98.00±0.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '86.00±3.00'}","{'Train': '100.00±0.00', 'Val': '82.00±5.00'}","{'Train': '100.00±0.00', 'Val': '90.00±2.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}"
MCC,"{'Train': '0.97±0.01', 'Val': '0.81±0.06'}","{'Train': '1.00±0.00', 'Val': '0.72±0.06'}","{'Train': '1.00±0.00', 'Val': '0.65±0.11'}","{'Train': '1.00±0.00', 'Val': '0.80±0.04'}","{'Train': '1.00±0.00', 'Val': '0.83±0.06'}"
