,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '90.00±1.00', 'Val': '83.00±5.00'}","{'Train': '99.00±0.00', 'Val': '82.00±9.00'}","{'Train': '91.00±1.00', 'Val': '88.00±4.00'}","{'Train': '96.00±1.00', 'Val': '86.00±5.00'}","{'Train': '100.00±0.00', 'Val': '86.00±4.00'}"
Specificity,"{'Train': '94.00±1.00', 'Val': '90.00±4.00'}","{'Train': '99.00±1.00', 'Val': '82.00±1.00'}","{'Train': '79.00±2.00', 'Val': '70.00±4.00'}","{'Train': '97.00±1.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±4.00'}"
Accuracy,"{'Train': '92.00±1.00', 'Val': '86.00±4.00'}","{'Train': '99.00±0.00', 'Val': '82.00±5.00'}","{'Train': '85.00±1.00', 'Val': '79.00±3.00'}","{'Train': '97.00±1.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}"
MCC,"{'Train': '0.84±0.01', 'Val': '0.72±0.08'}","{'Train': '0.98±0.01', 'Val': '0.64±0.09'}","{'Train': '0.71±0.02', 'Val': '0.59±0.07'}","{'Train': '0.93±0.02', 'Val': '0.76±0.06'}","{'Train': '1.00±0.00', 'Val': '0.73±0.06'}"
