,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '92.00±1.00', 'Val': '87.00±4.00'}","{'Train': '100.00±0.00', 'Val': '86.00±2.00'}","{'Train': '100.00±0.00', 'Val': '88.00±2.00'}","{'Train': '100.00±0.00', 'Val': '90.00±4.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}"
Specificity,"{'Train': '97.00±0.00', 'Val': '95.00±2.00'}","{'Train': '100.00±0.00', 'Val': '89.00±2.00'}","{'Train': '100.00±0.00', 'Val': '78.00±3.00'}","{'Train': '100.00±0.00', 'Val': '90.00±6.00'}","{'Train': '100.00±0.00', 'Val': '89.00±6.00'}"
Accuracy,"{'Train': '95.00±0.00', 'Val': '91.00±2.00'}","{'Train': '100.00±0.00', 'Val': '88.00±1.00'}","{'Train': '100.00±0.00', 'Val': '83.00±2.00'}","{'Train': '100.00±0.00', 'Val': '90.00±4.00'}","{'Train': '100.00±0.00', 'Val': '90.00±3.00'}"
MCC,"{'Train': '0.89±0.00', 'Val': '0.82±0.04'}","{'Train': '1.00±0.00', 'Val': '0.75±0.02'}","{'Train': '1.00±0.00', 'Val': '0.67±0.03'}","{'Train': '1.00±0.00', 'Val': '0.80±0.08'}","{'Train': '1.00±0.00', 'Val': '0.80±0.06'}"
