,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '87.00±5.00'}","{'Train': '100.00±0.00', 'Val': '84.00±1.00'}","{'Train': '92.00±1.00', 'Val': '86.00±3.00'}","{'Train': '100.00±0.00', 'Val': '86.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '87.00±4.00'}","{'Train': '100.00±0.00', 'Val': '80.00±4.00'}","{'Train': '83.00±2.00', 'Val': '66.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '82.00±2.00'}","{'Train': '87.00±1.00', 'Val': '76.00±2.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.74±0.06'}","{'Train': '1.00±0.00', 'Val': '0.65±0.04'}","{'Train': '0.75±0.02', 'Val': '0.53±0.04'}","{'Train': '1.00±0.00', 'Val': '0.74±0.06'}","{'Train': '1.00±0.00', 'Val': '0.76±0.06'}"
