,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '93.00±1.00', 'Val': '88.00±5.00'}","{'Train': '100.00±0.00', 'Val': '84.00±7.00'}","{'Train': '94.00±1.00', 'Val': '88.00±5.00'}","{'Train': '100.00±0.00', 'Val': '89.00±4.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}"
Specificity,"{'Train': '98.00±0.00', 'Val': '95.00±3.00'}","{'Train': '100.00±0.00', 'Val': '90.00±4.00'}","{'Train': '90.00±2.00', 'Val': '80.00±7.00'}","{'Train': '100.00±0.00', 'Val': '92.00±5.00'}","{'Train': '100.00±0.00', 'Val': '92.00±5.00'}"
Accuracy,"{'Train': '96.00±1.00', 'Val': '91.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}","{'Train': '92.00±1.00', 'Val': '84.00±4.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}"
MCC,"{'Train': '0.92±0.01', 'Val': '0.83±0.06'}","{'Train': '1.00±0.00', 'Val': '0.75±0.06'}","{'Train': '0.84±0.02', 'Val': '0.69±0.07'}","{'Train': '1.00±0.00', 'Val': '0.82±0.06'}","{'Train': '1.00±0.00', 'Val': '0.81±0.06'}"
