mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_solver,params,split0_test_Sensitivity,split1_test_Sensitivity,split2_test_Sensitivity,split3_test_Sensitivity,split4_test_Sensitivity,mean_test_Sensitivity,std_test_Sensitivity,rank_test_Sensitivity,split0_train_Sensitivity,split1_train_Sensitivity,split2_train_Sensitivity,split3_train_Sensitivity,split4_train_Sensitivity,mean_train_Sensitivity,std_train_Sensitivity,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,split4_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,split4_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_MCC,split1_test_MCC,split2_test_MCC,split3_test_MCC,split4_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_train_MCC,split1_train_MCC,split2_train_MCC,split3_train_MCC,split4_train_MCC,mean_train_MCC,std_train_MCC
0.020623302459716795,0.008616123997708267,0.0049361705780029295,0.0019419475498338081,0.1,l1,liblinear,"{'C': 0.1, 'penalty': 'l1', 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5333333333333333,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5374358974358974,0.0020512820512820443,15,0.5384615384615384,0.5371702637889688,0.5371702637889688,0.5371702637889688,0.5371702637889688,0.5374285187234827,0.0005165098690278481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05702619552612305,0.015888849516621395,0.004505300521850586,0.00120513611222534,0.1,l1,saga,"{'C': 0.1, 'penalty': 'l1', 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5333333333333333,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5374358974358974,0.0020512820512820443,15,0.5384615384615384,0.5371702637889688,0.5371702637889688,0.5371702637889688,0.5371702637889688,0.5374285187234827,0.0005165098690278481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03672370910644531,0.005075842180177575,0.004664945602416992,0.0015463540656488212,0.1,l2,liblinear,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear'}",0.7755102040816326,0.7916666666666666,0.625,0.6458333333333334,0.6875,0.7051020408163265,0.06736422251247029,13,0.6979166666666666,0.8134715025906736,0.7305699481865285,0.8134715025906736,0.7253886010362695,0.7561636442141623,0.04808998277350304,0.9107142857142857,0.7321428571428571,0.8571428571428571,0.8035714285714286,0.7857142857142857,0.8178571428571428,0.06123724356957945,13,0.8392857142857143,0.8616071428571429,0.8571428571428571,0.84375,0.8526785714285714,0.8508928571428571,0.00828001651383545,0.8476190476190476,0.7596153846153846,0.75,0.7307692307692307,0.7403846153846154,0.7656776556776557,0.04208388705460771,14,0.7740384615384616,0.8393285371702638,0.7985611510791367,0.829736211031175,0.7937649880095923,0.8070858697657257,0.02406190129971774,0.6961906622590518,0.5223540902551571,0.4991448599864115,0.45659569469116107,0.47614608348361714,0.5300862781350797,0.08592815017865853,14,0.5447792257592411,0.6764884220972931,0.594771092332545,0.6574648729017702,0.5850096177771816,0.6117026461736061,0.04851663145264107
0.09043650627136231,0.01661290409161079,0.005615520477294922,0.0017929456990864992,0.1,l2,saga,"{'C': 0.1, 'penalty': 'l2', 'solver': 'saga'}",0.7959183673469388,0.7708333333333334,0.5833333333333334,0.6458333333333334,0.6458333333333334,0.6883503401360545,0.08126289202034584,14,0.6614583333333334,0.7668393782383419,0.689119170984456,0.772020725388601,0.694300518134715,0.7167476252158895,0.04447113495284686,0.9107142857142857,0.7857142857142857,0.875,0.8214285714285714,0.8035714285714286,0.8392857142857142,0.0465657314657332,7,0.8526785714285714,0.8794642857142857,0.8660714285714286,0.875,0.8928571428571429,0.8732142857142857,0.013422586052118686,0.8571428571428571,0.7788461538461539,0.7403846153846154,0.7403846153846154,0.7307692307692307,0.7695054945054945,0.046827565763643816,13,0.7644230769230769,0.8273381294964028,0.7841726618705036,0.8273381294964028,0.8009592326139089,0.800846246080059,0.024528792068417918,0.7144872772877092,0.5558243599778628,0.48354568049024377,0.4766644950044958,0.45659569469116107,0.5374235014902946,0.09467606150398265,13,0.5268335550058098,0.6529990873918595,0.5673278548576266,0.6527225275635388,0.6035023560470947,0.6006770761731859,0.04902925709310593
0.05013275146484375,0.013491050737315788,0.0041958332061767575,0.0014970138099023181,1,l1,liblinear,"{'C': 1, 'penalty': 'l1', 'solver': 'liblinear'}",0.8163265306122449,0.7916666666666666,0.75,0.7291666666666666,0.7708333333333334,0.7715986394557823,0.030564257550345784,10,0.7708333333333334,0.8082901554404145,0.8134715025906736,0.8134715025906736,0.8082901554404145,0.802871329879102,0.016185721402673672,0.8928571428571429,0.6607142857142857,0.8214285714285714,0.7857142857142857,0.7678571428571429,0.7857142857142857,0.07576144084141581,15,0.8035714285714286,0.8392857142857143,0.8258928571428571,0.8258928571428571,0.8214285714285714,0.8232142857142858,0.011503659577433137,0.8571428571428571,0.7211538461538461,0.7884615384615384,0.7596153846153846,0.7692307692307693,0.7791208791208791,0.044750715015346235,11,0.7884615384615384,0.8249400479616307,0.8201438848920863,0.8201438848920863,0.815347721822542,0.8138074156059769,0.013030911101343013,0.7130924868704163,0.45314019367439606,0.5735663588102755,0.5157450888530956,0.5374920531794313,0.558607236277523,0.08659766707278899,11,0.5744047619047619,0.6478156682419302,0.6387441193032362,0.6387441193032362,0.6291078435625087,0.6257633024631346,0.026352213157781423
0.6236618041992188,0.05279586323388819,0.0032429218292236326,5.794570193137588e-05,1,l1,saga,"{'C': 1, 'penalty': 'l1', 'solver': 'saga'}",0.7959183673469388,0.8125,0.7083333333333334,0.75,0.75,0.7633503401360544,0.037039707510124295,12,0.7916666666666666,0.8031088082901554,0.7979274611398963,0.8186528497409327,0.8031088082901554,0.8028929188255614,0.008934798783882491,0.875,0.6785714285714286,0.8214285714285714,0.7857142857142857,0.7321428571428571,0.7785714285714286,0.06832545167753211,16,0.8035714285714286,0.8169642857142857,0.8303571428571429,0.8258928571428571,0.8258928571428571,0.8205357142857143,0.009533105582170803,0.8380952380952381,0.7403846153846154,0.7692307692307693,0.7692307692307693,0.7403846153846154,0.7714652014652015,0.03572548899137982,12,0.7980769230769231,0.8105515587529976,0.815347721822542,0.8225419664268585,0.815347721822542,0.8123731783803727,0.008109269775772733,0.67461627355007,0.4918956049754957,0.5345562278660316,0.5357142857142857,0.4808031967121333,0.5435171177636032,0.06917512104774852,12,0.5944645561260564,0.6194715678217811,0.6285172589222499,0.6437421263951325,0.6287835372552459,0.6229958093040933,0.016253286187717424
0.05767073631286621,0.011989873444917807,0.0032056331634521484,0.0001976169093067888,1,l2,liblinear,"{'C': 1, 'penalty': 'l2', 'solver': 'liblinear'}",0.8571428571428571,0.7708333333333334,0.75,0.7083333333333334,0.75,0.7672619047619048,0.04931503613620945,11,0.8541666666666666,0.8808290155440415,0.8704663212435233,0.8601036269430051,0.8704663212435233,0.8672063903281518,0.009244607701702212,0.9285714285714286,0.7678571428571429,0.9107142857142857,0.8214285714285714,0.8035714285714286,0.8464285714285715,0.062474484587628214,4,0.875,0.90625,0.8883928571428571,0.8928571428571429,0.8973214285714286,0.8919642857142858,0.010335568663205567,0.8952380952380953,0.7692307692307693,0.8365384615384616,0.7692307692307693,0.7788461538461539,0.8098168498168498,0.049526715186667,10,0.8653846153846154,0.894484412470024,0.8800959232613909,0.8776978417266187,0.8848920863309353,0.8805109758347168,0.009500987666513215,0.7900449135111086,0.5374920531794313,0.6740096680955291,0.5345562278660316,0.5545005001541952,0.6181206725612591,0.10021281501460529,10,0.7291666666666666,0.7876805002034207,0.7588591783863805,0.7538505987364246,0.7683744921166176,0.7595862872219019,0.01910653015441615
0.3473997116088867,0.060495339514831985,0.005109596252441406,0.0008976388566242192,1,l2,saga,"{'C': 1, 'penalty': 'l2', 'solver': 'saga'}",0.8571428571428571,0.7708333333333334,0.7708333333333334,0.7291666666666666,0.75,0.775595238095238,0.04360296802812484,9,0.8489583333333334,0.8704663212435233,0.8549222797927462,0.844559585492228,0.8601036269430051,0.8558020293609673,0.009028265358725158,0.9285714285714286,0.7678571428571429,0.8928571428571429,0.8214285714285714,0.8214285714285714,0.8464285714285713,0.05714285714285716,5,0.8616071428571429,0.8973214285714286,0.8839285714285714,0.8794642857142857,0.8928571428571429,0.8830357142857144,0.012436060961771533,0.8952380952380953,0.7692307692307693,0.8365384615384616,0.7788461538461539,0.7884615384615384,0.8136630036630036,0.046902734407723405,9,0.8557692307692307,0.8848920863309353,0.8705035971223022,0.8633093525179856,0.8776978417266187,0.8704344216934145,0.01027249296117688,0.7900449135111086,0.5374920531794313,0.671863537944609,0.5540064493362841,0.5735663588102755,0.6253946625563417,0.09463443380771573,9,0.7100703430551722,0.7683744921166176,0.7394154799864127,0.7248795032885483,0.7538505987364246,0.7393180834366351,0.02058825532442641
0.12110614776611328,0.008623030346835125,0.0033573150634765626,0.0001391467367151708,10,l1,liblinear,"{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",0.8979591836734694,0.8333333333333334,0.7916666666666666,0.8125,0.8125,0.8295918367346939,0.036635155833882244,6,0.9427083333333334,0.9533678756476683,0.9533678756476683,0.9637305699481865,0.9481865284974094,0.9522722366148532,0.006954933635304447,0.8571428571428571,0.7678571428571429,0.8928571428571429,0.8214285714285714,0.8035714285714286,0.8285714285714286,0.04315373561998061,12,0.9508928571428571,0.9642857142857143,0.96875,0.9598214285714286,0.9508928571428571,0.9589285714285714,0.007142857142857168,0.8761904761904762,0.7980769230769231,0.8461538461538461,0.8173076923076923,0.8076923076923077,0.8290842490842489,0.028524110813324767,7,0.9471153846153846,0.9592326139088729,0.9616306954436451,0.9616306954436451,0.9496402877697842,0.9558499354362665,0.0062149656211320965,0.7534563388073042,0.5995200354064872,0.6907187213999285,0.6331047522742501,0.6147008563985761,0.6583001408573093,0.05673882688366328,7,0.8936011904761905,0.9179933987174543,0.9228225568110432,0.9229331030483918,0.8987675986310504,0.9112235695368259,0.012515428262293519
0.7218433380126953,0.03724430459992267,0.003841114044189453,0.0006946780892936093,10,l1,saga,"{'C': 10, 'penalty': 'l1', 'solver': 'saga'}",0.9387755102040817,0.8333333333333334,0.8125,0.8125,0.7916666666666666,0.8377551020408165,0.05220049642943344,4,0.9114583333333334,0.9326424870466321,0.9222797927461139,0.9067357512953368,0.917098445595855,0.9180429620034543,0.008979970224824713,0.8571428571428571,0.7678571428571429,0.9107142857142857,0.8214285714285714,0.875,0.8464285714285713,0.048707791774949466,5,0.9107142857142857,0.9241071428571429,0.9330357142857143,0.9285714285714286,0.9241071428571429,0.9241071428571429,0.007470178808339974,0.8952380952380953,0.7980769230769231,0.8653846153846154,0.8173076923076923,0.8365384615384616,0.8425091575091577,0.03449235846488386,3,0.9110576923076923,0.9280575539568345,0.9280575539568345,0.9184652278177458,0.920863309352518,0.921300267478325,0.006394694199289334,0.7944720307577832,0.5995200354064872,0.7297593447834028,0.6331047522742501,0.6707969981152846,0.6855306322674416,0.06955254554165315,3,0.8213423005076353,0.8556814864363651,0.8553155070318282,0.8359455204204288,0.840913871193378,0.8418397371179271,0.012875824825983921
