Sensitivity,Specificity,Accuracy,MCC
0.8947368421052632,0.875,0.8849557522123894,0.769978101112004
0.8392857142857143,0.8214285714285714,0.8303571428571429,0.6608196543914111
0.8571428571428571,0.9285714285714286,0.8928571428571429,0.7877263614433762
0.8928571428571429,0.875,0.8839285714285714,0.7679795983467751
0.9107142857142857,0.9107142857142857,0.9107142857142857,0.8214285714285714
