,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '99.00±0.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '78.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}"
Specificity,"{'Train': '99.00±0.00', 'Val': '87.00±7.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}","{'Train': '100.00±0.00', 'Val': '60.00±7.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±2.00'}"
Accuracy,"{'Train': '99.00±0.00', 'Val': '88.00±5.00'}","{'Train': '100.00±0.00', 'Val': '85.00±3.00'}","{'Train': '100.00±0.00', 'Val': '73.00±4.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}"
MCC,"{'Train': '0.98±0.00', 'Val': '0.76±0.10'}","{'Train': '1.00±0.00', 'Val': '0.70±0.05'}","{'Train': '1.00±0.00', 'Val': '0.49±0.08'}","{'Train': '1.00±0.00', 'Val': '0.75±0.06'}","{'Train': '1.00±0.00', 'Val': '0.75±0.05'}"
