,svm,rf,knn,lr,mlp
svm,1.0,4.214702145533153e-23,1.4610116204187073e-24,3.316699202938986e-29,4.4277934359235256e-26
rf,4.214702145533153e-23,1.0,2.370961534232642e-19,5.380470824084812e-24,2.1746069580676135e-21
knn,1.4610116204186969e-24,2.370961534232625e-19,1.0,1.4366614267450313e-23,1.4366614267450313e-23
lr,3.316699202939033e-29,5.380470824084927e-24,1.436661426745062e-23,1.0,1.9159230502083658e-27
mlp,4.4277934359235887e-26,2.174606958067629e-21,1.436661426745062e-23,1.9159230502083658e-27,1.0
