,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '98.00±1.00', 'Val': '90.00±2.00'}","{'Train': '100.00±0.00', 'Val': '84.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±5.00'}","{'Train': '100.00±0.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '90.00±4.00'}"
Specificity,"{'Train': '99.00±0.00', 'Val': '91.00±7.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}","{'Train': '100.00±0.00', 'Val': '74.00±4.00'}","{'Train': '100.00±0.00', 'Val': '89.00±5.00'}","{'Train': '100.00±0.00', 'Val': '91.00±7.00'}"
Accuracy,"{'Train': '98.00±0.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '86.00±3.00'}","{'Train': '100.00±0.00', 'Val': '83.00±5.00'}","{'Train': '100.00±0.00', 'Val': '89.00±2.00'}","{'Train': '100.00±0.00', 'Val': '91.00±4.00'}"
MCC,"{'Train': '0.97±0.01', 'Val': '0.81±0.06'}","{'Train': '1.00±0.00', 'Val': '0.71±0.05'}","{'Train': '1.00±0.00', 'Val': '0.66±0.09'}","{'Train': '1.00±0.00', 'Val': '0.79±0.03'}","{'Train': '1.00±0.00', 'Val': '0.82±0.07'}"
