,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '90.00±2.00'}","{'Train': '100.00±0.00', 'Val': '82.00±5.00'}","{'Train': '100.00±0.00', 'Val': '93.00±4.00'}","{'Train': '100.00±0.00', 'Val': '94.00±1.00'}","{'Train': '100.00±0.00', 'Val': '94.00±1.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '97.00±2.00'}","{'Train': '100.00±0.00', 'Val': '96.00±3.00'}","{'Train': '100.00±0.00', 'Val': '64.00±6.00'}","{'Train': '100.00±0.00', 'Val': '93.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '94.00±1.00'}","{'Train': '100.00±0.00', 'Val': '90.00±1.00'}","{'Train': '100.00±0.00', 'Val': '78.00±3.00'}","{'Train': '100.00±0.00', 'Val': '93.00±1.00'}","{'Train': '100.00±0.00', 'Val': '93.00±1.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.88±0.03'}","{'Train': '1.00±0.00', 'Val': '0.80±0.03'}","{'Train': '1.00±0.00', 'Val': '0.60±0.05'}","{'Train': '1.00±0.00', 'Val': '0.87±0.03'}","{'Train': '1.00±0.00', 'Val': '0.85±0.03'}"
