,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '92.00±3.00'}","{'Train': '100.00±0.00', 'Val': '80.00±7.00'}","{'Train': '97.00±1.00', 'Val': '95.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±4.00'}","{'Train': '100.00±0.00', 'Val': '92.00±3.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '94.00±3.00'}","{'Train': '100.00±0.00', 'Val': '96.00±2.00'}","{'Train': '84.00±2.00', 'Val': '70.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±2.00'}","{'Train': '100.00±0.00', 'Val': '89.00±5.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '93.00±2.00'}","{'Train': '100.00±0.00', 'Val': '89.00±4.00'}","{'Train': '90.00±1.00', 'Val': '81.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±2.00'}","{'Train': '100.00±0.00', 'Val': '90.00±3.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.86±0.05'}","{'Train': '1.00±0.00', 'Val': '0.78±0.07'}","{'Train': '0.80±0.03', 'Val': '0.66±0.05'}","{'Train': '1.00±0.00', 'Val': '0.82±0.04'}","{'Train': '1.00±0.00', 'Val': '0.81±0.05'}"
