,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '97.00±1.00', 'Val': '87.00±1.00'}","{'Train': '100.00±0.00', 'Val': '82.00±6.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}","{'Train': '94.00±1.00', 'Val': '86.00±4.00'}","{'Train': '100.00±0.00', 'Val': '89.00±2.00'}"
Specificity,"{'Train': '98.00±1.00', 'Val': '90.00±4.00'}","{'Train': '100.00±0.00', 'Val': '89.00±5.00'}","{'Train': '100.00±0.00', 'Val': '73.00±4.00'}","{'Train': '96.00±0.00', 'Val': '92.00±2.00'}","{'Train': '100.00±0.00', 'Val': '88.00±5.00'}"
Accuracy,"{'Train': '97.00±0.00', 'Val': '89.00±2.00'}","{'Train': '100.00±0.00', 'Val': '85.00±3.00'}","{'Train': '100.00±0.00', 'Val': '81.00±3.00'}","{'Train': '95.00±0.00', 'Val': '89.00±2.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}"
MCC,"{'Train': '0.95±0.00', 'Val': '0.77±0.04'}","{'Train': '1.00±0.00', 'Val': '0.71±0.06'}","{'Train': '1.00±0.00', 'Val': '0.62±0.07'}","{'Train': '0.90±0.01', 'Val': '0.78±0.03'}","{'Train': '1.00±0.00', 'Val': '0.77±0.06'}"
