,svm,rf,knn,lr,mlp
svm,1.0,9.199516230232794e-17,1.5302114179541397e-14,1.1962119918089478e-28,2.209658970467407e-30
rf,9.199516230232794e-17,1.0,1.5302114179541397e-14,1.2809462243365567e-17,1.5526715487091452e-18
knn,1.5302114179541075e-14,1.5302114179541075e-14,1.0,3.784693201992234e-15,1.653222436666629e-15
lr,1.1962119918089805e-28,1.2809462243365487e-17,3.784693201992285e-15,1.0,1.196211991808963e-28
mlp,2.2096589704673756e-30,1.5526715487091232e-18,1.6532224366666485e-15,1.1962119918089462e-28,1.0
