param_C,param_penalty,mean_test_MCC
10.0,l1,0.7829861590663434
10.0,l2,0.7865789368445935
10.0,l2,0.7830799177188161
100.0,l1,0.765557788330292
100.0,l1,0.7830799177188161
100.0,l2,0.7935323046571053
100.0,l2,0.7830799177188161
0.1,l1,0.0
0.1,l1,0.0
0.1,l2,0.5839249679787851
0.1,l2,0.5813506989945567
1.0,l1,0.5972248797977108
1.0,l1,0.5997693226197114
1.0,l2,0.673840364949237
1.0,l2,0.676769323549575
10.0,l1,0.7349457950786318
10.0,l1,0.7287881391218366
10.0,l2,0.7361321961590633
10.0,l2,0.7318224809169276
100.0,l1,0.7080170603836364
100.0,l1,0.7352240579788727
100.0,l2,0.7466878602568446
100.0,l2,0.7352240579788727
0.1,l1,0.4094064598723527
0.1,l1,0.4059866099592142
0.1,l2,0.7265828615948193
0.1,l2,0.7265828615948193
1.0,l1,0.7126344519604476
1.0,l1,0.7410557163261918
1.0,l2,0.779844643725995
1.0,l2,0.7838975550692273
10.0,l1,0.7051525522933219
10.0,l1,0.78729862074185
10.0,l2,0.7912958181606214
10.0,l2,0.7869993204335214
100.0,l1,0.7091674684551087
100.0,l1,0.7869993204335214
100.0,l2,0.8017204676099059
100.0,l2,0.7869993204335214
0.1,l1,0.438856203908192
0.1,l1,0.4147033225226299
0.1,l2,0.641667843821515
0.1,l2,0.6382458015345012
1.0,l1,0.6740259094669795
1.0,l1,0.6674222700704896
1.0,l2,0.7479449234885729
1.0,l2,0.7448012659489377
10.0,l1,0.7345300519359049
10.0,l1,0.7548059957608174
10.0,l2,0.77129031398234
10.0,l2,0.7571232288973571
100.0,l1,0.7284460414538434
100.0,l1,0.7532402970188986
100.0,l2,0.7772795812133073
100.0,l2,0.7532402970188986
0.1,l1,0.0257109517346561
0.1,l1,0.0257109517346561
0.1,l2,0.0957698477919042
0.1,l2,0.0768876595087733
1.0,l1,0.4218068487234271
1.0,l1,0.3970032459351834
1.0,l2,0.4843710559884252
1.0,l2,0.4963264216858414
10.0,l1,0.6516758694172375
10.0,l1,0.644113508103516
10.0,l2,0.6556311975353186
10.0,l2,0.6492233310550948
100.0,l1,0.6439958487110506
100.0,l1,0.6583902781105805
100.0,l2,0.675898375713037
100.0,l2,0.6583902781105805
0.1,l1,0.438856203908192
0.1,l1,0.4147033225226299
0.1,l2,0.641667843821515
0.1,l2,0.6382458015345012
1.0,l1,0.6740259094669795
1.0,l1,0.6708320532830541
1.0,l2,0.7479449234885729
1.0,l2,0.7479449234885729
10.0,l1,0.7306528569346283
10.0,l1,0.7548059957608174
10.0,l2,0.7783584867106046
10.0,l2,0.760405555043864
100.0,l1,0.7355031465696424
100.0,l1,0.7565528455940912
100.0,l2,0.7808027579833878
100.0,l2,0.7532402970188986
0.1,l1,0.4213856205491762
0.1,l1,0.3871159238127235
0.1,l2,0.6390465967571082
0.1,l2,0.6353672164194254
1.0,l1,0.6819314746279737
1.0,l1,0.6751350090142622
1.0,l2,0.7569899834386528
1.0,l2,0.7571000730262917
10.0,l1,0.733790525152213
10.0,l1,0.7813916168416446
10.0,l2,0.7771448733104858
10.0,l2,0.7776814213221918
100.0,l1,0.7397990291113734
100.0,l1,0.7704764168373847
100.0,l2,0.7695261600384928
100.0,l2,0.7704371787909445
0.1,l1,0.4040278941594353
0.1,l1,0.366135778770706
0.1,l2,0.5494541611114137
0.1,l2,0.5382315848891672
1.0,l1,0.5638796358227272
1.0,l1,0.5560834021001081
1.0,l2,0.6388937470660114
1.0,l2,0.6388937470660114
10.0,l1,0.6767055530755303
10.0,l1,0.6892906644196068
10.0,l2,0.709773696204917
10.0,l2,0.695380162280703
100.0,l1,0.6603082592920658
100.0,l1,0.7093663134618188
100.0,l2,0.7129474147453568
100.0,l2,0.7093663134618188
0.1,l1,0.3539689418923021
0.1,l1,0.2440667203497642
0.1,l2,0.7589400651857032
0.1,l2,0.7589400651857032
1.0,l1,0.7830650713808252
1.0,l1,0.7650866058384801
1.0,l2,0.8308942910932233
1.0,l2,0.8198095171656385
10.0,l1,0.7768725026187571
10.0,l1,0.8312579806609757
10.0,l2,0.8505427365877072
10.0,l2,0.8351669773535783
100.0,l1,0.781545222281807
100.0,l1,0.8351669773535783
100.0,l2,0.8511630437449474
100.0,l2,0.8351669773535783
0.1,l1,0.2011598649708763
0.1,l1,0.3405888070748844
0.1,l2,0.7223473164012963
0.1,l2,0.7223473164012963
1.0,l1,0.7288807674704529
1.0,l1,0.7065733363104831
1.0,l2,0.773824720490617
1.0,l2,0.7741735256511537
10.0,l1,0.8017929577668476
10.0,l1,0.7787751598663646
10.0,l2,0.8046619886669065
10.0,l2,0.781412279472512
100.0,l1,0.8008559816403789
100.0,l1,0.781412279472512
100.0,l2,0.8165254559368131
100.0,l2,0.781412279472512
0.1,l1,0.0
0.1,l1,0.0
0.1,l2,0.5901578258192559
0.1,l2,0.5789271561006826
1.0,l1,0.5511303926818331
1.0,l1,0.567366599771818
1.0,l2,0.6505331867288289
1.0,l2,0.6540289424461114
10.0,l1,0.6690657413583987
10.0,l1,0.6884814470809746
10.0,l2,0.672092452578094
10.0,l2,0.6758286449803868
100.0,l1,0.6690486681507557
100.0,l1,0.6884990252854841
100.0,l2,0.692264181818676
100.0,l2,0.6768579832345518
0.1,l1,0.0
0.1,l1,0.0
0.1,l2,0.5753033488840336
0.1,l2,0.5588148231802162
1.0,l1,0.534323604635196
1.0,l1,0.5260207465627563
1.0,l2,0.6821061247509635
1.0,l2,0.6776818274835399
10.0,l1,0.6675369693016008
10.0,l1,0.7056302770839746
10.0,l2,0.7158152562785071
10.0,l2,0.7079829732416898
100.0,l1,0.6827911321599788
100.0,l1,0.7125353169543128
100.0,l2,0.7551318898767609
100.0,l2,0.7166221630775563
0.1,l1,0.378369510419862
0.1,l1,0.3861704223308219
0.1,l2,0.4740147312126647
0.1,l2,0.4889507835755388
1.0,l1,0.5227676064126779
1.0,l1,0.5366058205004499
1.0,l2,0.6074580618794639
1.0,l2,0.6074580618794639
10.0,l1,0.6848217271210024
10.0,l1,0.684452084027669
10.0,l2,0.6985535805323696
10.0,l2,0.6910483474605472
100.0,l1,0.7122541033365126
100.0,l1,0.7162106926291959
100.0,l2,0.7513635773018175
100.0,l2,0.7159495737751511
0.1,l1,0.2106595099397156
0.1,l1,0.3081937051650356
0.1,l2,0.7491705749990015
0.1,l2,0.7451903112784669
1.0,l1,0.7167378628201476
1.0,l1,0.7246830516366092
1.0,l2,0.778259152933137
1.0,l2,0.778259152933137
10.0,l1,0.7866897895512983
10.0,l1,0.7973696332309361
10.0,l2,0.8215729282968283
10.0,l2,0.8010759816459132
100.0,l1,0.7694230878036723
100.0,l1,0.7934389344727972
100.0,l2,0.814292648487803
100.0,l2,0.7935148959344488
0.1,l1,0.0
0.1,l1,0.0
0.1,l2,0.6023782690124185
0.1,l2,0.5947263592098562
1.0,l1,0.5708492616487553
1.0,l1,0.5580383611066569
1.0,l2,0.6805549037099354
1.0,l2,0.6714946051998039
10.0,l1,0.7532032915529625
10.0,l1,0.7243814505606198
10.0,l2,0.7431588164224477
10.0,l2,0.7467694444951598
100.0,l1,0.7656251859804802
100.0,l1,0.7328276701607518
100.0,l2,0.7590116608616538
100.0,l2,0.7401212204513052
0.1,l1,0.3784486050313681
0.1,l1,0.3723180804230303
0.1,l2,0.5549933274851307
0.1,l2,0.5508729269478708
1.0,l1,0.5875183178321277
1.0,l1,0.5841493100956627
1.0,l2,0.6797686127983649
1.0,l2,0.6765345157231822
10.0,l1,0.7182817463354085
10.0,l1,0.7340332712816034
10.0,l2,0.7326232817702605
10.0,l2,0.7305036718454556
100.0,l1,0.6852602103152987
100.0,l1,0.7405346620971405
100.0,l2,0.71729415680635
100.0,l2,0.7405346620971405
0.1,l1,0.0
0.1,l1,0.0345431275901998
0.1,l2,0.497168011708727
0.1,l2,0.4845527678471625
1.0,l1,0.5938785664254069
1.0,l1,0.5326952605966571
1.0,l2,0.6605277232011936
1.0,l2,0.6641941845608799
10.0,l1,0.7405481455448064
10.0,l1,0.7182174898638058
10.0,l2,0.7413973274288544
10.0,l2,0.7294730012704811
100.0,l1,0.7140071801933591
100.0,l1,0.7412716736600805
100.0,l2,0.745595344426925
100.0,l2,0.7412716736600805
0.1,l1,0.4105890371630656
0.1,l1,0.3772575100116746
0.1,l2,0.54193301683858
0.1,l2,0.5415536535907484
1.0,l1,0.5635845120189544
1.0,l1,0.5678617555625964
1.0,l2,0.6543106386854322
1.0,l2,0.65775086572407
10.0,l1,0.7162309734334313
10.0,l1,0.7206526807845904
10.0,l2,0.7591092087750058
10.0,l2,0.7342399488213357
100.0,l1,0.7156599388790824
100.0,l1,0.7342399488213357
100.0,l2,0.7455040544009166
100.0,l2,0.7376531019707918
0.1,l1,0.4776247015279592
0.1,l1,0.4615759334492242
0.1,l2,0.5111867317690384
0.1,l2,0.5080217938144076
1.0,l1,0.5934130652324756
1.0,l1,0.5652356892269396
1.0,l2,0.6222121857015107
1.0,l2,0.6220860182091098
10.0,l1,0.7373407615874952
10.0,l1,0.7204029517853072
10.0,l2,0.7278620306129715
10.0,l2,0.7245501978336396
100.0,l1,0.715257927251914
100.0,l1,0.7345226532137534
100.0,l2,0.7367395830889196
100.0,l2,0.7345226532137534
0.1,l1,0.4661469359283619
0.1,l1,0.4598119408834488
0.1,l2,0.4832357360364117
0.1,l2,0.4797162915295535
1.0,l1,0.5994871651540028
1.0,l1,0.5846371513373428
1.0,l2,0.6430011171311941
1.0,l2,0.6293156709183376
10.0,l1,0.6840739152840831
10.0,l1,0.7062538350346801
10.0,l2,0.709410797439405
10.0,l2,0.709410797439405
100.0,l1,0.6870065256159792
100.0,l1,0.7225531926227069
100.0,l2,0.7224528307308524
100.0,l2,0.712121537425632
0.1,l1,0.4273278692940723
0.1,l1,0.4320204323547121
0.1,l2,0.7939737558345048
0.1,l2,0.7939737558345048
1.0,l1,0.7810918919503665
1.0,l1,0.7853696539067915
1.0,l2,0.8757502667269659
1.0,l2,0.8453274763689766
10.0,l1,0.8470091936857586
10.0,l1,0.8499102131477254
10.0,l2,0.8623809961239193
10.0,l2,0.8570845160479961
100.0,l1,0.8508393582797644
100.0,l1,0.8570845160479961
100.0,l2,0.8700175245874309
100.0,l2,0.8570845160479961
0.1,l1,0.3396832547757978
0.1,l1,0.3398247070775805
0.1,l2,0.7478036346436323
0.1,l2,0.7478036346436323
1.0,l1,0.725019194111151
1.0,l1,0.729465827298221
1.0,l2,0.8066242541622245
1.0,l2,0.7820731710480364
10.0,l1,0.8027844409812092
10.0,l1,0.792484785160451
10.0,l2,0.8202780917529786
10.0,l2,0.7920288964880271
100.0,l1,0.8168388437610098
100.0,l1,0.7920288964880271
100.0,l2,0.8133964285746152
100.0,l2,0.7920288964880271
0.1,l1,0.227611837688292
0.1,l1,0.2772536694675536
0.1,l2,0.8015702085381229
0.1,l2,0.8015702085381229
1.0,l1,0.7691794004136764
1.0,l1,0.7832016767869316
1.0,l2,0.829516556364478
1.0,l2,0.8259741753743111
10.0,l1,0.8119749522922097
10.0,l1,0.829516556364478
10.0,l2,0.8369794677544711
10.0,l2,0.8257796106270359
100.0,l1,0.8127861751851613
100.0,l1,0.8257796106270359
100.0,l2,0.8437295140389255
100.0,l2,0.8257796106270359
0.1,l1,0.4455862932601501
0.1,l1,0.4076097757314902
0.1,l2,0.645424740012243
0.1,l2,0.6381152107438439
1.0,l1,0.6809638511699779
1.0,l1,0.663787320638148
1.0,l2,0.7472241600665546
1.0,l2,0.743255841960262
10.0,l1,0.7476378412275452
10.0,l1,0.7683845303557376
10.0,l2,0.7680836425649807
10.0,l2,0.7604816600310814
100.0,l1,0.7356966107982976
100.0,l1,0.7571374450383569
100.0,l2,0.7812910964625636
100.0,l2,0.7533343246142747
0.1,l1,0.3324220215424222
0.1,l1,0.3151111969515881
0.1,l2,0.7402110255521908
0.1,l2,0.7402110255521908
1.0,l1,0.7428150933754515
1.0,l1,0.7323778406518594
1.0,l2,0.802607793409047
1.0,l2,0.7922651468550661
10.0,l1,0.7614434650324169
10.0,l1,0.7987820205960494
10.0,l2,0.7988957421072773
10.0,l2,0.8026181443882974
100.0,l1,0.7573282464444806
100.0,l1,0.8026181443882974
100.0,l2,0.7848923402605582
100.0,l2,0.8026181443882974
0.1,l1,0.0
0.1,l1,0.0
0.1,l2,0.6665784078059371
0.1,l2,0.6726599638924501
1.0,l1,0.6462119372077006
1.0,l1,0.633906089374271
1.0,l2,0.7621775576226324
1.0,l2,0.7658819782394499
10.0,l1,0.7769064965231004
10.0,l1,0.783979316510898
10.0,l2,0.7992709153691189
10.0,l2,0.7954307819280187
100.0,l1,0.7814055287510746
100.0,l1,0.818569872349031
100.0,l2,0.8309162044156894
100.0,l2,0.8150230092350297
0.1,l1,0.5486663713760918
0.1,l1,0.4959625489601958
0.1,l2,0.6513721588715019
0.1,l2,0.6482647929026009
1.0,l1,0.625413518766344
1.0,l1,0.6384022087954572
1.0,l2,0.7447907862583518
1.0,l2,0.7440978629989778
10.0,l1,0.7878274415678034
10.0,l1,0.7676265113068304
10.0,l2,0.7844824153838313
10.0,l2,0.7754884239306515
100.0,l1,0.7965019925899732
100.0,l1,0.7761503379680453
100.0,l2,0.801356608435513
100.0,l2,0.7686231090716432
0.1,l1,0.0
0.1,l1,-0.0223717496097911
0.1,l2,0.5887160023635588
0.1,l2,0.5831458969667936
1.0,l1,0.6095712297266737
1.0,l1,0.6152654767439123
1.0,l2,0.7117468349708205
1.0,l2,0.7078109964986392
10.0,l1,0.7242105857558218
10.0,l1,0.7393511497216452
10.0,l2,0.76290553658489
10.0,l2,0.7428339849148344
100.0,l1,0.735094751715591
100.0,l1,0.7428339849148344
100.0,l2,0.7668913943747953
100.0,l2,0.7428339849148344
0.1,l1,0.475334956329923
0.1,l1,0.4531868829257366
0.1,l2,0.6627396854822875
0.1,l2,0.6627396854822875
1.0,l1,0.680939248076794
1.0,l1,0.6911094030112676
1.0,l2,0.7628629968632833
1.0,l2,0.7560877799447108
10.0,l1,0.7481550140147505
10.0,l1,0.7630587429416413
10.0,l2,0.7913770751256921
10.0,l2,0.7593390208071535
100.0,l1,0.6946100942115487
100.0,l1,0.755794361575319
100.0,l2,0.7879269399326976
100.0,l2,0.7596509138668545
0.1,l1,0.4809614144644457
0.1,l1,0.4281457720892113
0.1,l2,0.5509581884827004
0.1,l2,0.5440080377345307
1.0,l1,0.6143095729148416
1.0,l1,0.5938712816040667
1.0,l2,0.6815905876008814
1.0,l2,0.6783244722728475
10.0,l1,0.736448175544978
10.0,l1,0.7445645572394595
10.0,l2,0.7509132382638843
10.0,l2,0.7367291132609988
100.0,l1,0.7492800836347528
100.0,l1,0.7432880941000237
100.0,l2,0.7453123034271198
100.0,l2,0.7363158301620852
0.1,l1,0.416366883827072
0.1,l1,0.3698949600765936
0.1,l2,0.5240667721361909
0.1,l2,0.5089686149250235
1.0,l1,0.5392999367298137
1.0,l1,0.5357929306672946
1.0,l2,0.659910219326443
1.0,l2,0.659910219326443
10.0,l1,0.6945151342506307
10.0,l1,0.7018073885065472
10.0,l2,0.6977391323603492
10.0,l2,0.6982599437113215
100.0,l1,0.6968812584827132
100.0,l1,0.6908188842749776
100.0,l2,0.7346485301330187
100.0,l2,0.6874107366264105
0.1,l1,0.8363910866113681
0.1,l1,0.833811947672158
0.1,l2,0.8459221506635984
0.1,l2,0.8435064068130533
1.0,l1,0.8484232743208511
1.0,l1,0.8484232743208511
1.0,l2,0.843426325730668
1.0,l2,0.843426325730668
10.0,l1,0.856948152829902
10.0,l1,0.8586166662726734
10.0,l2,0.856913853546013
10.0,l2,0.8611323752074102
100.0,l1,0.8247287933076175
100.0,l1,0.8517722625162548
100.0,l2,0.8499076882409631
100.0,l2,0.8517722625162548
0.1,l1,0.4321666894861607
0.1,l1,0.4301862571009366
0.1,l2,0.4921454368262815
0.1,l2,0.4892217984861499
1.0,l1,0.5857627585750954
1.0,l1,0.5894174796572433
1.0,l2,0.6324361181315616
1.0,l2,0.6323740122560589
10.0,l1,0.6874889396984548
10.0,l1,0.6674621739104005
10.0,l2,0.6818251234829784
10.0,l2,0.6923244243735098
100.0,l1,0.6514984361699774
100.0,l1,0.6882245496399954
100.0,l2,0.7163787368477719
100.0,l2,0.6917178731616037
0.1,l1,0.2342293369415478
0.1,l1,0.2294616496159907
0.1,l2,0.7754843487633263
0.1,l2,0.7754843487633263
1.0,l1,0.7577530874364731
1.0,l1,0.7712278167231574
1.0,l2,0.8309230390868709
1.0,l2,0.8126046626312278
10.0,l1,0.8012654744016418
10.0,l1,0.8163251755935649
10.0,l2,0.8271962371147634
10.0,l2,0.8196547216856521
100.0,l1,0.8084386657504382
100.0,l1,0.8234717428652292
100.0,l2,0.8316256741573975
100.0,l2,0.8234717428652292
0.1,l1,0.2331134693425559
0.1,l1,0.3637631965745885
0.1,l2,0.7122567133527437
0.1,l2,0.7122567133527437
1.0,l1,0.7202876116767861
1.0,l1,0.707898544110285
1.0,l2,0.8110337105576582
1.0,l2,0.8070684322880688
10.0,l1,0.7808952040881645
10.0,l1,0.7993960792012935
10.0,l2,0.830661787321306
10.0,l2,0.8032092813765326
100.0,l1,0.7884700645412233
100.0,l1,0.8032092813765326
100.0,l2,0.8385169169425428
100.0,l2,0.8069756418041949
0.1,l1,0.4372645670603492
0.1,l1,0.4160125579328385
0.1,l2,0.7821966405122215
0.1,l2,0.7821966405122215
1.0,l1,0.7706886024628462
1.0,l1,0.7853696539067915
1.0,l2,0.8717832812312467
1.0,l2,0.8423546683657109
10.0,l1,0.8545294547602706
10.0,l1,0.8419606635021628
10.0,l2,0.8742399137851198
10.0,l2,0.8496082014661649
100.0,l1,0.8546336091707454
100.0,l1,0.8455168886366741
100.0,l2,0.8779215233612261
100.0,l2,0.8496082014661649
0.1,l1,0.1133703009166653
0.1,l1,0.2847985014650388
0.1,l2,0.7090742332596469
0.1,l2,0.705389709983334
1.0,l1,0.7277953264547627
1.0,l1,0.7197448158489823
1.0,l2,0.8001185236051291
1.0,l2,0.7923877468670366
10.0,l1,0.7957450225872906
10.0,l1,0.7927598324579848
10.0,l2,0.830913856703147
10.0,l2,0.7888857706569912
100.0,l1,0.7841729617943645
100.0,l1,0.7888857706569912
100.0,l2,0.8273585066206307
100.0,l2,0.7888857706569912
0.1,l1,0.3907473118524863
0.1,l1,0.3914512599547102
0.1,l2,0.7368856667659062
0.1,l2,0.7368856667659062
1.0,l1,0.751588225195802
1.0,l1,0.7431729855824956
1.0,l2,0.81587269868276
1.0,l2,0.805443043979974
10.0,l1,0.787897304486685
10.0,l1,0.8128466405567464
10.0,l2,0.8237582194188182
10.0,l2,0.8124160861094403
100.0,l1,0.7752344017463839
100.0,l1,0.8124160861094403
100.0,l2,0.8304864797068994
100.0,l2,0.8124160861094403
0.1,l1,0.3616155665017554
0.1,l1,0.3646054044403649
0.1,l2,0.728063571008269
0.1,l2,0.728063571008269
1.0,l1,0.7189399548237124
1.0,l1,0.737789975500058
1.0,l2,0.7948079946613614
1.0,l2,0.7737243840134708
10.0,l1,0.726774956269929
10.0,l1,0.7770304619219168
10.0,l2,0.7532862978877453
10.0,l2,0.777409360945321
100.0,l1,0.709691487866815
100.0,l1,0.777409360945321
100.0,l2,0.7564193343763407
100.0,l2,0.777409360945321
0.1,l1,0.3788518755354459
0.1,l1,0.3783525657529544
0.1,l2,0.4782111389392359
0.1,l2,0.5146056337035245
1.0,l1,0.5361732800893326
1.0,l1,0.5501179445860958
1.0,l2,0.6295429851689721
1.0,l2,0.6329758960136735
10.0,l1,0.6880683766655922
10.0,l1,0.673823279042135
10.0,l2,0.6911328886343279
10.0,l2,0.6845275485303047
100.0,l1,0.7014496773236989
100.0,l1,0.72001251589508
100.0,l2,0.7405612220419225
100.0,l2,0.7232592511141627
0.1,l1,0.0254657560394609
0.1,l1,0.0
0.1,l2,0.6176136602441697
0.1,l2,0.6176136602441697
1.0,l1,0.7007709290447316
1.0,l1,0.6911344854787601
1.0,l2,0.7630258580641304
1.0,l2,0.7348935606280177
10.0,l1,0.7329053998431544
10.0,l1,0.7522473982347524
10.0,l2,0.7734809998578628
10.0,l2,0.7525289875524275
100.0,l1,0.7517295824382962
100.0,l1,0.7549348338183591
100.0,l2,0.7652490441630398
100.0,l2,0.7572805311579672
0.1,l1,0.3748901368831234
0.1,l1,0.372092567072796
0.1,l2,0.7350064509548035
0.1,l2,0.7350064509548035
1.0,l1,0.708185004703433
1.0,l1,0.7106832331693439
1.0,l2,0.772973325175362
1.0,l2,0.7724079058947446
10.0,l1,0.7307616876312482
10.0,l1,0.775668752071151
10.0,l2,0.7661186785816033
10.0,l2,0.7720716932809621
100.0,l1,0.7176336390628315
100.0,l1,0.7720716932809621
100.0,l2,0.7489470860235528
100.0,l2,0.7757510736186449
0.1,l1,0.0
0.1,l1,0.0
0.1,l2,0.529494623022837
0.1,l2,0.5374227527486464
1.0,l1,0.5629860149832686
1.0,l1,0.5618745950530606
1.0,l2,0.7039493882965017
1.0,l2,0.6953260671978567
10.0,l1,0.7198556194869868
10.0,l1,0.7049886834538613
10.0,l2,0.7436566219318225
10.0,l2,0.7280049162117265
100.0,l1,0.7165572862012948
100.0,l1,0.728723099799081
100.0,l2,0.744934941898628
100.0,l2,0.7325322907755617
0.1,l1,0.4639518805610086
0.1,l1,0.4461302618043395
0.1,l2,0.4796592929424217
0.1,l2,0.4868614269140782
1.0,l1,0.5812552578899665
1.0,l1,0.5816689513274975
1.0,l2,0.6288771676665563
1.0,l2,0.6254693908667008
10.0,l1,0.6625263924762151
10.0,l1,0.6886942013929189
10.0,l2,0.6988057569678834
10.0,l2,0.7025092898538616
100.0,l1,0.6727177995878939
100.0,l1,0.705017127965226
100.0,l2,0.7259943448595534
100.0,l2,0.7053857100664551
0.1,l1,0.2028943762710961
0.1,l1,0.2925992952528614
0.1,l2,0.7530735052163668
0.1,l2,0.7566020179479233
1.0,l1,0.7123839377915069
1.0,l1,0.7166627546163234
1.0,l2,0.7899266664959829
1.0,l2,0.7859342737317053
10.0,l1,0.7760087789826928
10.0,l1,0.7858650293717837
10.0,l2,0.8174989395939294
10.0,l2,0.7899262774500785
100.0,l1,0.7588289258018077
100.0,l1,0.7899262774500785
100.0,l2,0.8101646724570403
100.0,l2,0.7899262774500785
0.1,l1,0.5061141710596002
0.1,l1,0.4960335581104177
0.1,l2,0.7187884627283578
0.1,l2,0.7194294416736546
1.0,l1,0.7409098972979723
1.0,l1,0.7416277217069474
1.0,l2,0.8062472662636818
1.0,l2,0.8028456892017367
10.0,l1,0.8369848827465022
10.0,l1,0.8247954465239109
10.0,l2,0.8389686933156352
10.0,l2,0.8352718052436361
100.0,l1,0.8480649940215516
100.0,l1,0.8389804005321626
100.0,l2,0.8434575946396847
100.0,l2,0.8389804005321626
0.1,l1,0.5058941072052935
0.1,l1,0.5114088123962149
0.1,l2,0.7117073008418026
0.1,l2,0.7236282990972185
1.0,l1,0.7413227462581065
1.0,l1,0.7407416131578508
1.0,l2,0.802588838980388
1.0,l2,0.802588838980388
10.0,l1,0.8101123805323299
10.0,l1,0.8211805667100031
10.0,l2,0.8396039030584073
10.0,l2,0.828421974752723
100.0,l1,0.8400724181822128
100.0,l1,0.8430316485002475
100.0,l2,0.843783892989215
100.0,l2,0.8430316485002475
0.1,l1,0.3639608991100619
0.1,l1,0.3567893993904171
0.1,l2,0.74939776328191
0.1,l2,0.74939776328191
1.0,l1,0.712377891233739
1.0,l1,0.7480284010021518
1.0,l2,0.8117571758195193
1.0,l2,0.7982145684636437
10.0,l1,0.7653295089212141
10.0,l1,0.7943766501083986
10.0,l2,0.8219062425802068
10.0,l2,0.8048683237091513
100.0,l1,0.758492092844061
100.0,l1,0.8012701257981287
100.0,l2,0.8184106375442047
100.0,l2,0.8012701257981287
0.1,l1,0.348357372678395
0.1,l1,0.3363613951359019
0.1,l2,0.7384423723751251
0.1,l2,0.7384423723751251
1.0,l1,0.7675024589771711
1.0,l1,0.7560099427930455
1.0,l2,0.8425512485661406
1.0,l2,0.8162438792560401
10.0,l1,0.827501330428117
10.0,l1,0.8201271580744948
10.0,l2,0.8617722608311178
10.0,l2,0.827445902448933
100.0,l1,0.8053102726067651
100.0,l1,0.827445902448933
100.0,l2,0.8699179503159427
100.0,l2,0.827445902448933
0.1,l1,0.467095209418211
0.1,l1,0.4657231553007286
0.1,l2,0.5016863613381313
0.1,l2,0.4988667532993046
1.0,l1,0.5871733157402355
1.0,l1,0.5799900547827576
1.0,l2,0.6237867999558285
1.0,l2,0.6166428036921376
10.0,l1,0.7055551001298239
10.0,l1,0.67365523109979
10.0,l2,0.6840201561137408
10.0,l2,0.6840201561137408
100.0,l1,0.7133966782560874
100.0,l1,0.7271671891182471
100.0,l2,0.7358792126527135
100.0,l2,0.7228562391217126
0.1,l1,0.4856451730831723
0.1,l1,0.4584281667361122
0.1,l2,0.672786327517153
0.1,l2,0.6690898111975961
1.0,l1,0.67250117754328
1.0,l1,0.6712362277707562
1.0,l2,0.7562664849603193
1.0,l2,0.7528774037062558
10.0,l1,0.7313937457393139
10.0,l1,0.7566452304900535
10.0,l2,0.7623018411179536
10.0,l2,0.7667311424371641
100.0,l1,0.7120590515941387
100.0,l1,0.7667311424371641
100.0,l2,0.7634293196440192
100.0,l2,0.7667311424371641
0.1,l1,0.7702728882603471
0.1,l1,0.7646218554429289
0.1,l2,0.7874829954541054
0.1,l2,0.7874829954541054
1.0,l1,0.7939205278297738
1.0,l1,0.7933708293317646
1.0,l2,0.7939205278297738
1.0,l2,0.7939205278297738
10.0,l1,0.8342866303711736
10.0,l1,0.8026219985997555
10.0,l2,0.8232520399929617
10.0,l2,0.807539227584688
100.0,l1,0.8259143133868033
100.0,l1,0.8232520399929617
100.0,l2,0.8525552135114634
100.0,l2,0.8232520399929617
0.1,l1,0.2130735879339465
0.1,l1,0.2045845586479803
0.1,l2,0.74807561252043
0.1,l2,0.74807561252043
1.0,l1,0.707771987533977
1.0,l1,0.7454577469378428
1.0,l2,0.7814402960931324
1.0,l2,0.7852617351877589
10.0,l1,0.7538744244421325
10.0,l1,0.785331070724299
10.0,l2,0.8072134260112538
10.0,l2,0.7777125043831152
100.0,l1,0.707297608980451
100.0,l1,0.7777125043831152
100.0,l2,0.7997352208694298
100.0,l2,0.7777125043831152
0.1,l1,0.2011598649708763
0.1,l1,0.3446437404122536
0.1,l2,0.7223473164012963
0.1,l2,0.7223473164012963
1.0,l1,0.7288807674704529
1.0,l1,0.7065733363104831
1.0,l2,0.773824720490617
1.0,l2,0.7741735256511537
10.0,l1,0.8017929577668476
10.0,l1,0.7787751598663646
10.0,l2,0.8046619886669065
10.0,l2,0.781412279472512
100.0,l1,0.8005123465817278
100.0,l1,0.781412279472512
100.0,l2,0.8165254559368131
100.0,l2,0.781412279472512
0.1,l1,0.4856451730831723
0.1,l1,0.4584281667361122
0.1,l2,0.6762105148607555
0.1,l2,0.6622118826507861
1.0,l1,0.6652580057670702
1.0,l1,0.6679327107714902
1.0,l2,0.7562664849603193
1.0,l2,0.7567046884331761
10.0,l1,0.7313937457393139
10.0,l1,0.7566452304900535
10.0,l2,0.7658977607873088
10.0,l2,0.7670169455924791
100.0,l1,0.7195242967017155
100.0,l1,0.7633627631416016
100.0,l2,0.7666266961546482
100.0,l2,0.7703749739087914
0.1,l1,0.2389924106720999
0.1,l1,0.2157522474770496
0.1,l2,0.74360827231125
0.1,l2,0.74360827231125
1.0,l1,0.7118103507821585
1.0,l1,0.7419568964181268
1.0,l2,0.7850914735189293
1.0,l2,0.7816105577619619
10.0,l1,0.7539674307260095
10.0,l1,0.785331070724299
10.0,l2,0.8072134260112538
10.0,l2,0.7777125043831152
100.0,l1,0.7143922049943694
100.0,l1,0.7777125043831152
100.0,l2,0.792246624257451
