,svm,rf,knn,lr,mlp
svm,1.0,6.894093667002197e-17,1.6425769389089525e-19,7.131521653966888e-24,1.9996709950353504e-29
rf,6.894093667002197e-17,1.0,3.1530911054844253e-16,8.147245034930529e-19,1.683731360119041e-17
knn,1.6425769389089525e-19,3.153091105484425e-16,1.0,7.141646808027758e-18,1.9920513316951412e-20
lr,7.131521653966836e-24,8.147245034930472e-19,7.141646808027678e-18,1.0,5.806584645253879e-25
mlp,1.999670995035379e-29,1.683731360119029e-17,1.9920513316951268e-20,5.806584645253879e-25,1.0
