Sensitivity,Specificity,Accuracy,MCC
0.9791666666666666,0.9649122807017544,0.9714285714285714,0.9427017344581349
0.8979591836734694,0.8571428571428571,0.8761904761904762,0.7534563388073042
0.9375,0.9464285714285714,0.9423076923076923,0.8839285714285714
0.875,0.9285714285714286,0.9038461538461539,0.80657769207695
0.8958333333333334,0.9285714285714286,0.9134615384615384,0.8257883792618929
