,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '97.00±1.00', 'Val': '85.00±3.00'}","{'Train': '100.00±0.00', 'Val': '78.00±7.00'}","{'Train': '93.00±1.00', 'Val': '87.00±2.00'}","{'Train': '95.00±1.00', 'Val': '86.00±2.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}"
Specificity,"{'Train': '98.00±0.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±5.00'}","{'Train': '88.00±1.00', 'Val': '75.00±7.00'}","{'Train': '96.00±1.00', 'Val': '86.00±2.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}"
Accuracy,"{'Train': '97.00±0.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '83.00±5.00'}","{'Train': '90.00±1.00', 'Val': '81.00±4.00'}","{'Train': '96.00±1.00', 'Val': '86.00±1.00'}","{'Train': '100.00±0.00', 'Val': '88.00±2.00'}"
MCC,"{'Train': '0.94±0.01', 'Val': '0.74±0.06'}","{'Train': '1.00±0.00', 'Val': '0.65±0.10'}","{'Train': '0.81±0.01', 'Val': '0.63±0.07'}","{'Train': '0.92±0.01', 'Val': '0.72±0.02'}","{'Train': '1.00±0.00', 'Val': '0.75±0.05'}"
