Sensitivity,Specificity,Accuracy,MCC
0.9591836734693877,0.8571428571428571,0.9047619047619048,0.8154355063002009
0.875,0.8571428571428571,0.8653846153846154,0.7305140612272933
0.8333333333333334,0.9821428571428571,0.9134615384615384,0.8318858065683558
0.8958333333333334,0.9107142857142857,0.9038461538461539,0.8065476190476191
0.9583333333333334,0.9642857142857143,0.9615384615384616,0.9226190476190477
