,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '81.00±2.00'}","{'Train': '100.00±0.00', 'Val': '76.00±6.00'}","{'Train': '94.00±2.00', 'Val': '88.00±5.00'}","{'Train': '100.00±0.00', 'Val': '84.00±5.00'}","{'Train': '100.00±0.00', 'Val': '85.00±4.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '90.00±4.00'}","{'Train': '100.00±0.00', 'Val': '93.00±2.00'}","{'Train': '79.00±1.00', 'Val': '59.00±4.00'}","{'Train': '100.00±0.00', 'Val': '85.00±6.00'}","{'Train': '100.00±0.00', 'Val': '86.00±5.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '86.00±2.00'}","{'Train': '100.00±0.00', 'Val': '85.00±4.00'}","{'Train': '86.00±1.00', 'Val': '72.00±4.00'}","{'Train': '100.00±0.00', 'Val': '84.00±4.00'}","{'Train': '100.00±0.00', 'Val': '86.00±4.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.72±0.05'}","{'Train': '1.00±0.00', 'Val': '0.71±0.07'}","{'Train': '0.73±0.02', 'Val': '0.49±0.08'}","{'Train': '1.00±0.00', 'Val': '0.69±0.07'}","{'Train': '1.00±0.00', 'Val': '0.72±0.07'}"
