,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '93.00±1.00', 'Val': '88.00±4.00'}","{'Train': '100.00±0.00', 'Val': '83.00±5.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}","{'Train': '98.00±1.00', 'Val': '89.00±4.00'}","{'Train': '100.00±0.00', 'Val': '91.00±4.00'}"
Specificity,"{'Train': '97.00±1.00', 'Val': '92.00±2.00'}","{'Train': '100.00±0.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '79.00±5.00'}","{'Train': '99.00±1.00', 'Val': '91.00±1.00'}","{'Train': '100.00±0.00', 'Val': '90.00±2.00'}"
Accuracy,"{'Train': '95.00±1.00', 'Val': '90.00±2.00'}","{'Train': '100.00±0.00', 'Val': '86.00±3.00'}","{'Train': '100.00±0.00', 'Val': '83.00±2.00'}","{'Train': '98.00±0.00', 'Val': '90.00±2.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}"
MCC,"{'Train': '0.91±0.01', 'Val': '0.81±0.05'}","{'Train': '1.00±0.00', 'Val': '0.73±0.06'}","{'Train': '1.00±0.00', 'Val': '0.67±0.04'}","{'Train': '0.97±0.01', 'Val': '0.80±0.04'}","{'Train': '1.00±0.00', 'Val': '0.81±0.05'}"
