mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_Sensitivity,split1_test_Sensitivity,split2_test_Sensitivity,split3_test_Sensitivity,split4_test_Sensitivity,mean_test_Sensitivity,std_test_Sensitivity,rank_test_Sensitivity,split0_train_Sensitivity,split1_train_Sensitivity,split2_train_Sensitivity,split3_train_Sensitivity,split4_train_Sensitivity,mean_train_Sensitivity,std_train_Sensitivity,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,split4_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,split4_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_MCC,split1_test_MCC,split2_test_MCC,split3_test_MCC,split4_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_train_MCC,split1_train_MCC,split2_train_MCC,split3_train_MCC,split4_train_MCC,mean_train_MCC,std_train_MCC
0.05425729751586914,0.0031921376782266682,0.014839601516723634,0.0007195954973404452,0.1,0.1,linear,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'linear'}",0.7894736842105263,0.7321428571428571,0.7857142857142857,0.8214285714285714,0.75,0.775751879699248,0.03142866136620582,22,0.7946428571428571,0.8133333333333334,0.8266666666666667,0.8,0.8088888888888889,0.8087063492063493,0.01111393388180127,0.8571428571428571,0.75,0.8571428571428571,0.7857142857142857,0.8214285714285714,0.8142857142857143,0.041649656391752124,21,0.8303571428571429,0.8392857142857143,0.84375,0.8392857142857143,0.8348214285714286,0.8375,0.004552695994279256,0.8230088495575221,0.7410714285714286,0.8214285714285714,0.8035714285714286,0.7857142857142857,0.7949589127686473,0.030169326457067786,16,0.8125,0.8262806236080178,0.8351893095768375,0.8195991091314031,0.821826280623608,0.8230790645879733,0.007516703786191551,0.647835423757183,0.48221974779913784,0.6445033866354896,0.6075304364080838,0.5728918992315463,0.5909961787662882,0.06087229191065744,16,0.6253989786553804,0.6528133662321433,0.6704964924294865,0.6397428367712152,0.6439019834813761,0.6464707315139202,0.014922117848320041
0.07911229133605957,0.004314132126448968,0.034186792373657224,0.0015422248561390223,0.1,0.1,rbf,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.6666666666666666,0.6964285714285714,0.7678571428571429,0.7142857142857143,0.6607142857142857,0.7011904761904761,0.03864924543035223,26,0.6830357142857143,0.7333333333333333,0.6977777777777778,0.6888888888888889,0.7288888888888889,0.7063849206349208,0.02077510532487772,0.6428571428571429,0.625,0.6964285714285714,0.6428571428571429,0.5714285714285714,0.6357142857142858,0.04008918628686366,27,0.6919642857142857,0.6205357142857143,0.6696428571428571,0.6651785714285714,0.6383928571428571,0.6571428571428573,0.02499999999999999,0.6548672566371682,0.6607142857142857,0.7321428571428571,0.6785714285714286,0.6160714285714286,0.6684734513274337,0.03780758536376491,22,0.6875,0.6770601336302895,0.6837416481069042,0.6770601336302895,0.6837416481069042,0.6818207126948774,0.004122147888391901,0.3096208237275783,0.3222516933177448,0.4654746681256314,0.35805743701971643,0.2330737408884557,0.33769567261582534,0.07578197065022582,23,0.37501494827896076,0.35617325309011943,0.3675738226008035,0.354172884604542,0.3688217181780283,0.36435132535049075,0.007931749825051319
0.08590245246887207,0.0016409918883188972,0.022371912002563478,0.0008125588027078429,0.1,0.1,sigmoid,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.10526315789473684,0.25,0.19642857142857142,0.05357142857142857,0.14285714285714285,0.14962406015037594,0.06856497710714253,35,0.16517857142857142,0.12444444444444444,0.15555555555555556,0.18222222222222223,0.1511111111111111,0.15570238095238095,0.018927546476526304,0.9821428571428571,0.9107142857142857,0.9464285714285714,0.9285714285714286,0.9464285714285714,0.9428571428571428,0.023690177073967124,5,0.9330357142857143,0.9598214285714286,0.9375,0.9419642857142857,0.9464285714285714,0.94375,0.009192526911595542,0.5398230088495575,0.5803571428571429,0.5714285714285714,0.49107142857142855,0.5446428571428571,0.5454646017699115,0.031249759261380523,27,0.5491071428571429,0.5412026726057907,0.5456570155902004,0.5612472160356348,0.5478841870824054,0.5490196468342349,0.006681657697736242,0.1812887311364024,0.21410373063141291,0.21597969886241555,-0.03688555567816587,0.15000750056254689,0.14489882110292235,0.09406135708744712,27,0.15331103516796665,0.15322072843721077,0.1492208600677703,0.19089486913753895,0.16082929828623052,0.1614953582193434,0.01517162367564673
0.06002850532531738,0.005738701151472266,0.015439176559448242,0.0006343377028092512,0.1,1,linear,"{'C': 0.1, 'gamma': 1, 'kernel': 'linear'}",0.7894736842105263,0.7321428571428571,0.7857142857142857,0.8214285714285714,0.75,0.775751879699248,0.03142866136620582,22,0.7946428571428571,0.8133333333333334,0.8266666666666667,0.8,0.8088888888888889,0.8087063492063493,0.01111393388180127,0.8571428571428571,0.75,0.8571428571428571,0.7857142857142857,0.8214285714285714,0.8142857142857143,0.041649656391752124,21,0.8303571428571429,0.8392857142857143,0.84375,0.8392857142857143,0.8348214285714286,0.8375,0.004552695994279256,0.8230088495575221,0.7410714285714286,0.8214285714285714,0.8035714285714286,0.7857142857142857,0.7949589127686473,0.030169326457067786,16,0.8125,0.8262806236080178,0.8351893095768375,0.8195991091314031,0.821826280623608,0.8230790645879733,0.007516703786191551,0.647835423757183,0.48221974779913784,0.6445033866354896,0.6075304364080838,0.5728918992315463,0.5909961787662882,0.06087229191065744,16,0.6253989786553804,0.6528133662321433,0.6704964924294865,0.6397428367712152,0.6439019834813761,0.6464707315139202,0.014922117848320041
0.08640155792236329,0.0031331296757687813,0.03936600685119629,0.002679171597121903,0.1,1,rbf,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.7192982456140351,0.6428571428571429,0.7857142857142857,0.875,0.7321428571428571,0.7510025062656641,0.07698902807562823,25,0.7366071428571429,0.76,0.8577777777777778,0.8888888888888888,0.7822222222222223,0.8050992063492064,0.05838527274121667,0.8214285714285714,0.7321428571428571,0.6964285714285714,0.5892857142857143,0.7678571428571429,0.7214285714285714,0.07791937224739795,26,0.875,0.8794642857142857,0.7276785714285714,0.6696428571428571,0.8705357142857143,0.8044642857142856,0.08836128584812863,0.7699115044247787,0.6875,0.7410714285714286,0.7321428571428571,0.75,0.736125158027813,0.027345049820644573,19,0.8058035714285714,0.8195991091314031,0.7928730512249443,0.779510022271715,0.8262806236080178,0.8048132755329303,0.017107145738935164,0.5432858792180494,0.3765037352813515,0.4840762310760234,0.4844813951249545,0.5003191829243043,0.4777332847249366,0.05502809661470315,19,0.6175495682676004,0.6439647666094362,0.5905757694586433,0.5726230491601624,0.6552327335301986,0.6159891774052082,0.03114991971330494
0.0937462329864502,0.007832335275898066,0.024035120010375978,0.001425031837016139,0.1,1,sigmoid,"{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}",0.0,1.0,1.0,1.0,1.0,0.8,0.4000000000000001,19,0.008928571428571428,1.0,1.0,1.0,1.0,0.8017857142857142,0.39642857142857146,1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,31,1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.49557522123893805,0.5,0.5,0.5,0.5,0.4991150442477876,0.0017699115044247816,33,0.5044642857142857,0.5011135857461024,0.5011135857461024,0.5011135857461024,0.5011135857461024,0.5017837257397391,0.0013402799872733074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.06696495301824251,0.0,0.0,0.0,0.0,0.013392990603648503,0.026785981207297006
0.06645345687866211,0.005459199236752583,0.016589975357055663,0.0011919190814141394,0.1,10,linear,"{'C': 0.1, 'gamma': 10, 'kernel': 'linear'}",0.7894736842105263,0.7321428571428571,0.7857142857142857,0.8214285714285714,0.75,0.775751879699248,0.03142866136620582,22,0.7946428571428571,0.8133333333333334,0.8266666666666667,0.8,0.8088888888888889,0.8087063492063493,0.01111393388180127,0.8571428571428571,0.75,0.8571428571428571,0.7857142857142857,0.8214285714285714,0.8142857142857143,0.041649656391752124,21,0.8303571428571429,0.8392857142857143,0.84375,0.8392857142857143,0.8348214285714286,0.8375,0.004552695994279256,0.8230088495575221,0.7410714285714286,0.8214285714285714,0.8035714285714286,0.7857142857142857,0.7949589127686473,0.030169326457067786,16,0.8125,0.8262806236080178,0.8351893095768375,0.8195991091314031,0.821826280623608,0.8230790645879733,0.007516703786191551,0.647835423757183,0.48221974779913784,0.6445033866354896,0.6075304364080838,0.5728918992315463,0.5909961787662882,0.06087229191065744,16,0.6253989786553804,0.6528133662321433,0.6704964924294865,0.6397428367712152,0.6439019834813761,0.6464707315139202,0.014922117848320041
0.08598103523254394,0.0020152539803873284,0.03752121925354004,0.0019296359799293153,0.1,10,rbf,"{'C': 0.1, 'gamma': 10, 'kernel': 'rbf'}",0.0,1.0,1.0,1.0,1.0,0.8,0.4000000000000001,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,31,1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.49557522123893805,0.5,0.5,0.5,0.5,0.4991150442477876,0.0017699115044247816,33,1.0,0.5011135857461024,0.5011135857461024,0.5011135857461024,0.5011135857461024,0.6008908685968819,0.199554565701559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001
0.08869757652282714,0.007693912269500751,0.02236323356628418,0.0014128307481679474,0.1,10,sigmoid,"{'C': 0.1, 'gamma': 10, 'kernel': 'sigmoid'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0035714285714285713,0.007142857142857143,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5132743362831859,0.5,0.5,0.5,0.5,0.5026548672566371,0.005309734513274344,29,0.5,0.5011135857461024,0.5011135857461024,0.5011135857461024,0.5011135857461024,0.5008908685968819,0.00044543429844097205,0.09533105582170813,0.0,0.0,0.0,0.0,0.019066211164341627,0.03813242232868325,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04890055656433105,0.003737367933659587,0.01296696662902832,0.0023255037022507706,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8771929824561403,0.8392857142857143,0.8392857142857143,0.8928571428571429,0.8214285714285714,0.8540100250626566,0.026614694629353827,12,0.8928571428571429,0.9155555555555556,0.9022222222222223,0.9022222222222223,0.9244444444444444,0.9074603174603174,0.011154563560884458,0.9464285714285714,0.875,0.9107142857142857,0.875,0.9107142857142857,0.9035714285714287,0.026726124191242425,6,0.9732142857142857,0.9553571428571429,0.96875,0.9598214285714286,0.9553571428571429,0.9625000000000001,0.007253605718424938,0.911504424778761,0.8571428571428571,0.875,0.8839285714285714,0.8660714285714286,0.8787294563843236,0.018661967368667078,1,0.9330357142857143,0.9354120267260579,0.9354120267260579,0.9309576837416481,0.9398663697104677,0.9349367642379891,0.0029732080820832783,0.8251740935356754,0.7147416898918633,0.7519206177414045,0.7679795983467751,0.7350787212635911,0.7589789441558619,0.037525417700996065,1,0.8688812725630585,0.8715354462208479,0.8727924378381707,0.8633808710307066,0.8801684005705167,0.8713516856446601,0.005467738532886378
