,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '93.00±3.00'}","{'Train': '99.00±1.00', 'Val': '81.00±5.00'}","{'Train': '100.00±0.00', 'Val': '95.00±3.00'}","{'Train': '100.00±0.00', 'Val': '92.00±2.00'}","{'Train': '100.00±0.00', 'Val': '93.00±2.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '93.00±2.00'}","{'Train': '100.00±0.00', 'Val': '94.00±3.00'}","{'Train': '100.00±0.00', 'Val': '69.00±5.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}","{'Train': '100.00±0.00', 'Val': '90.00±2.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '93.00±2.00'}","{'Train': '99.00±0.00', 'Val': '88.00±4.00'}","{'Train': '100.00±0.00', 'Val': '81.00±3.00'}","{'Train': '100.00±0.00', 'Val': '92.00±2.00'}","{'Train': '100.00±0.00', 'Val': '91.00±2.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.86±0.04'}","{'Train': '0.99±0.01', 'Val': '0.76±0.07'}","{'Train': '1.00±0.00', 'Val': '0.66±0.06'}","{'Train': '1.00±0.00', 'Val': '0.83±0.04'}","{'Train': '1.00±0.00', 'Val': '0.83±0.03'}"
