,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '97.00±1.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '82.00±4.00'}","{'Train': '94.00±1.00', 'Val': '86.00±2.00'}","{'Train': '100.00±0.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '92.00±2.00'}","{'Train': '100.00±0.00', 'Val': '91.00±5.00'}","{'Train': '89.00±1.00', 'Val': '74.00±5.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}","{'Train': '100.00±0.00', 'Val': '92.00±2.00'}"
Accuracy,"{'Train': '98.00±0.00', 'Val': '91.00±2.00'}","{'Train': '100.00±0.00', 'Val': '87.00±4.00'}","{'Train': '92.00±1.00', 'Val': '80.00±4.00'}","{'Train': '100.00±0.00', 'Val': '91.00±2.00'}","{'Train': '100.00±0.00', 'Val': '91.00±1.00'}"
MCC,"{'Train': '0.97±0.00', 'Val': '0.82±0.04'}","{'Train': '1.00±0.00', 'Val': '0.74±0.09'}","{'Train': '0.83±0.01', 'Val': '0.60±0.07'}","{'Train': '1.00±0.00', 'Val': '0.82±0.04'}","{'Train': '1.00±0.00', 'Val': '0.83±0.03'}"
