mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_Sensitivity,split1_test_Sensitivity,split2_test_Sensitivity,split3_test_Sensitivity,split4_test_Sensitivity,mean_test_Sensitivity,std_test_Sensitivity,rank_test_Sensitivity,split0_train_Sensitivity,split1_train_Sensitivity,split2_train_Sensitivity,split3_train_Sensitivity,split4_train_Sensitivity,mean_train_Sensitivity,std_train_Sensitivity,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,split4_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,split4_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_MCC,split1_test_MCC,split2_test_MCC,split3_test_MCC,split4_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_train_MCC,split1_train_MCC,split2_train_MCC,split3_train_MCC,split4_train_MCC,mean_train_MCC,std_train_MCC
0.07307596206665039,0.012402479482922587,0.01719498634338379,0.002136180932458377,0.1,0.1,linear,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'linear'}",0.7894736842105263,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.875,0.8328947368421054,0.03757706386106811,19,0.8616071428571429,0.8577777777777778,0.8844444444444445,0.8444444444444444,0.8533333333333334,0.8603214285714286,0.013348821786356295,0.9464285714285714,0.9107142857142857,0.875,0.9285714285714286,0.8928571428571429,0.9107142857142858,0.025253813613805257,5,0.9375,0.9508928571428571,0.9464285714285714,0.9508928571428571,0.9553571428571429,0.9482142857142858,0.006055651770647565,0.8672566371681416,0.8482142857142857,0.8660714285714286,0.8928571428571429,0.8839285714285714,0.8716656131479141,0.015492964892979778,7,0.8995535714285714,0.9042316258351893,0.9153674832962138,0.8975501113585747,0.9042316258351893,0.9041868835507477,0.006172910833061775,0.7443450051538689,0.7019340213028507,0.7322596170283204,0.7877263614433762,0.7679795983467751,0.7468489206550383,0.029509104568193306,7,0.8014184510392093,0.8120613023489762,0.8323772785357023,0.7997288264894112,0.8127807990727834,0.8116733314972164,0.011643575068463089
0.11624026298522949,0.0121003522822821,0.06020269393920898,0.015621849177096591,0.1,0.1,rbf,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.7368421052631579,0.7142857142857143,0.9107142857142857,0.8571428571428571,0.8928571428571429,0.8223684210526316,0.08121518984084995,25,0.8616071428571429,0.8355555555555556,0.8533333333333334,0.8355555555555556,0.8355555555555556,0.8443214285714287,0.011050175880919005,0.7678571428571429,0.7321428571428571,0.6428571428571429,0.7678571428571429,0.75,0.7321428571428571,0.0465657314657332,20,0.7410714285714286,0.7901785714285714,0.7455357142857143,0.7455357142857143,0.7455357142857143,0.7535714285714287,0.018385053823191052,0.7522123893805309,0.7232142857142857,0.7767857142857143,0.8125,0.8214285714285714,0.7772281921618205,0.03671855721752788,19,0.8013392857142857,0.8129175946547884,0.799554565701559,0.7906458797327395,0.7906458797327395,0.7990206411072225,0.008234801301167759,0.5048574362602517,0.44649976648068324,0.5745668839116489,0.6275062254689192,0.649519052838329,0.5605898729919664,0.07576834563196683,19,0.6071049790595726,0.6264180915542706,0.6024658910554649,0.583527721910211,0.583527721910211,0.600608881097946,0.016095310605774103
0.1722012996673584,0.05232250643483521,0.0492609977722168,0.012222825566506099,0.1,0.1,sigmoid,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.0,1.0,1.0,1.0,1.0,0.8,0.4000000000000001,29,0.008928571428571428,1.0,1.0,1.0,1.0,0.8017857142857142,0.39642857142857146,1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,23,1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.49557522123893805,0.5,0.5,0.5,0.5,0.4991150442477876,0.0017699115044247816,33,0.5044642857142857,0.5011135857461024,0.5011135857461024,0.5011135857461024,0.5011135857461024,0.5017837257397391,0.0013402799872733074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.06696495301824251,0.0,0.0,0.0,0.0,0.013392990603648503,0.026785981207297006
0.10427279472351074,0.016435638870338228,0.02219986915588379,0.00280090687730087,0.1,1,linear,"{'C': 0.1, 'gamma': 1, 'kernel': 'linear'}",0.7894736842105263,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.875,0.8328947368421054,0.03757706386106811,19,0.8616071428571429,0.8577777777777778,0.8844444444444445,0.8444444444444444,0.8533333333333334,0.8603214285714286,0.013348821786356295,0.9464285714285714,0.9107142857142857,0.875,0.9285714285714286,0.8928571428571429,0.9107142857142858,0.025253813613805257,5,0.9375,0.9508928571428571,0.9464285714285714,0.9508928571428571,0.9553571428571429,0.9482142857142858,0.006055651770647565,0.8672566371681416,0.8482142857142857,0.8660714285714286,0.8928571428571429,0.8839285714285714,0.8716656131479141,0.015492964892979778,7,0.8995535714285714,0.9042316258351893,0.9153674832962138,0.8975501113585747,0.9042316258351893,0.9041868835507477,0.006172910833061775,0.7443450051538689,0.7019340213028507,0.7322596170283204,0.7877263614433762,0.7679795983467751,0.7468489206550383,0.029509104568193306,7,0.8014184510392093,0.8120613023489762,0.8323772785357023,0.7997288264894112,0.8127807990727834,0.8116733314972164,0.011643575068463089
0.1725135326385498,0.03182062155034908,0.08208351135253907,0.007299661257742237,0.1,1,rbf,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.2807017543859649,1.0,1.0,1.0,1.0,0.856140350877193,0.28771929824561404,16,0.9866071428571429,1.0,1.0,1.0,1.0,0.9973214285714285,0.005357142857142838,1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,23,1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.6371681415929203,0.5,0.5,0.5,0.5,0.5274336283185841,0.05486725663716814,20,0.9933035714285714,0.5011135857461024,0.5011135857461024,0.5011135857461024,0.5011135857461024,0.5995515828825961,0.19687599427298758,0.4025600838245199,0.0,0.0,0.0,0.0,0.08051201676490398,0.16102403352980796,20,0.9866956379443086,0.0,0.0,0.0,0.0,0.1973391275888617,0.39467825517772337
0.19630789756774902,0.014056043071848493,0.052695178985595705,0.014767628641089674,0.1,1,sigmoid,"{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}",0.21052631578947367,1.0,1.0,1.0,1.0,0.8421052631578947,0.31578947368421056,18,0.13392857142857142,1.0,1.0,1.0,1.0,0.8267857142857142,0.3464285714285714,0.8214285714285714,0.0,0.0,0.0,0.0,0.16428571428571428,0.32857142857142857,32,0.8705357142857143,0.0,0.0,0.0,0.0,0.17410714285714285,0.3482142857142857,0.5132743362831859,0.5,0.5,0.5,0.5,0.5026548672566371,0.005309734513274344,23,0.5022321428571429,0.5011135857461024,0.5011135857461024,0.5011135857461024,0.5011135857461024,0.5013372971683105,0.00044742284441618986,0.04034936402154757,0.0,0.0,0.0,0.0,0.008069872804309514,0.016139745608619027,28,0.0066008398122647735,0.0,0.0,0.0,0.0,0.0013201679624529547,0.0026403359249059094
0.11606712341308593,0.030491102315664376,0.023048877716064453,0.007817926813385499,0.1,10,linear,"{'C': 0.1, 'gamma': 10, 'kernel': 'linear'}",0.7894736842105263,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.875,0.8328947368421054,0.03757706386106811,19,0.8616071428571429,0.8577777777777778,0.8844444444444445,0.8444444444444444,0.8533333333333334,0.8603214285714286,0.013348821786356295,0.9464285714285714,0.9107142857142857,0.875,0.9285714285714286,0.8928571428571429,0.9107142857142858,0.025253813613805257,5,0.9375,0.9508928571428571,0.9464285714285714,0.9508928571428571,0.9553571428571429,0.9482142857142858,0.006055651770647565,0.8672566371681416,0.8482142857142857,0.8660714285714286,0.8928571428571429,0.8839285714285714,0.8716656131479141,0.015492964892979778,7,0.8995535714285714,0.9042316258351893,0.9153674832962138,0.8975501113585747,0.9042316258351893,0.9041868835507477,0.006172910833061775,0.7443450051538689,0.7019340213028507,0.7322596170283204,0.7877263614433762,0.7679795983467751,0.7468489206550383,0.029509104568193306,7,0.8014184510392093,0.8120613023489762,0.8323772785357023,0.7997288264894112,0.8127807990727834,0.8116733314972164,0.011643575068463089
0.14809598922729492,0.021780226542875723,0.06872944831848145,0.019675024282915825,0.1,10,rbf,"{'C': 0.1, 'gamma': 10, 'kernel': 'rbf'}",0.0,1.0,1.0,1.0,1.0,0.8,0.4000000000000001,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,23,1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.49557522123893805,0.5,0.5,0.5,0.5,0.4991150442477876,0.0017699115044247816,33,1.0,0.5011135857461024,0.5011135857461024,0.5011135857461024,0.5011135857461024,0.6008908685968819,0.199554565701559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001
0.12968730926513672,0.007103764263368828,0.04441680908203125,0.002497454126960089,0.1,10,sigmoid,"{'C': 0.1, 'gamma': 10, 'kernel': 'sigmoid'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504424778761062,0.5,0.5,0.5,0.5,0.5008849557522124,0.0017699115044247816,26,0.5,0.5011135857461024,0.5011135857461024,0.5011135857461024,0.5011135857461024,0.5008908685968819,0.00044543429844097205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08569154739379883,0.01886016210901158,0.01529541015625,0.0009793909470471852,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8947368421052632,0.8571428571428571,0.8928571428571429,0.9107142857142857,0.9107142857142857,0.8932330827067669,0.019575964454060284,12,0.9776785714285714,0.9733333333333334,0.9688888888888889,0.9733333333333334,0.9733333333333334,0.973313492063492,0.0027796478965551176,0.875,0.8928571428571429,0.8035714285714286,0.8571428571428571,0.9285714285714286,0.8714285714285713,0.041342274652822246,10,0.9910714285714286,0.9910714285714286,0.9866071428571429,0.9866071428571429,0.9776785714285714,0.9866071428571429,0.004890379977724721,0.8849557522123894,0.875,0.8482142857142857,0.8839285714285714,0.9196428571428571,0.8823482932996207,0.02288802525975891,3,0.984375,0.9821826280623608,0.977728285077951,0.9799554565701559,0.9755011135857461,0.9799484966592427,0.0031398687571495714,0.769978101112004,0.7504787743864564,0.6992212226653671,0.7689613559842405,0.8394195609836844,0.7656118030263503,0.044976853858763675,4,0.968836893366131,0.9645195925013355,0.9556098015900673,0.9599976206067659,0.9510119047619048,0.9599951625652409,0.006302015352056523
