,svm,rf,knn,lr,mlp
svm,1.0,7.775304662633504e-15,3.8575941220721103e-35,1.473131936904454e-63,1.0094814125502605e-58
rf,7.775304662631958e-15,1.0,2.2656183102531705e-15,1.3721125875234224e-14,7.775304662631958e-15
knn,3.8575941220701886e-35,2.2656183102528487e-15,1.0,3.545661378873824e-34,2.138616536048622e-37
lr,1.4731319369041192e-63,1.3721125875235687e-14,3.545661378874784e-34,1.0,5.2986851239735e-60
mlp,1.0094814125502605e-58,7.775304662633504e-15,2.1386165360500188e-37,5.298685123976362e-60,1.0
