,svm,rf,knn,lr,mlp
svm,1.0,3.94547657210534e-18,4.254133669132189e-12,5.614763683051242e-29,7.417102825310697e-26
rf,3.9454765721053675e-18,1.0,1.9729320099987205e-09,7.244734620052867e-19,7.244734620052867e-19
knn,4.254133669132181e-12,1.9729320099987106e-09,1.0,1.44151798783274e-11,3.718093378869081e-13
lr,5.614763683051162e-29,7.244734620052816e-19,1.4415179878327572e-11,1.0,3.350142330887204e-27
mlp,7.417102825310591e-26,7.244734620052816e-19,3.718093378869088e-13,3.350142330887204e-27,1.0
