,svm,rf,knn,lr,mlp
svm,1.0,3.038323429911926e-13,1.9584449768269087e-12,9.08525591956357e-25,2.340598293993637e-21
rf,3.0383234299119267e-13,1.0,3.5819495985764524e-13,3.918423305366783e-13,6.691774500461197e-14
knn,1.9584449768269083e-12,3.5819495985764484e-13,1.0,1.7684786250194942e-11,8.972946393228568e-15
lr,9.08525591956357e-25,3.9184233053668174e-13,1.7684786250195127e-11,1.0,6.295649855707163e-26
mlp,2.3405982939936367e-21,6.691774500461266e-14,8.972946393228631e-15,6.295649855707206e-26,1.0
