,svm,rf,knn,lr,mlp
svm,1.0,2.9117604101088425e-10,2.449008324452192e-45,6.552698955331149e-67,5.991294546260333e-68
rf,2.9117604101080836e-10,1.0,1.5225662182285442e-13,2.3226515236555795e-12,1.900351246627347e-12
knn,2.449008324453338e-45,1.5225662182292692e-13,1.0,7.866948509439692e-45,7.370806882031316e-48
lr,6.552698955333756e-67,2.322651523656669e-12,7.866948509438354e-45,1.0,1.2762869565912926e-73
mlp,5.991294546260333e-68,1.9003512466281844e-12,7.370806882030582e-48,1.2762869565911837e-73,1.0
