,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '89.00±4.00'}","{'Train': '100.00±0.00', 'Val': '79.00±3.00'}","{'Train': '100.00±0.00', 'Val': '94.00±3.00'}","{'Train': '99.00±0.00', 'Val': '91.00±2.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '96.00±3.00'}","{'Train': '100.00±0.00', 'Val': '98.00±2.00'}","{'Train': '100.00±0.00', 'Val': '69.00±8.00'}","{'Train': '99.00±0.00', 'Val': '92.00±3.00'}","{'Train': '100.00±0.00', 'Val': '92.00±3.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '93.00±2.00'}","{'Train': '100.00±0.00', 'Val': '89.00±1.00'}","{'Train': '100.00±0.00', 'Val': '81.00±5.00'}","{'Train': '99.00±0.00', 'Val': '92.00±2.00'}","{'Train': '100.00±0.00', 'Val': '92.00±3.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.86±0.04'}","{'Train': '1.00±0.00', 'Val': '0.79±0.03'}","{'Train': '1.00±0.00', 'Val': '0.65±0.09'}","{'Train': '0.99±0.01', 'Val': '0.83±0.05'}","{'Train': '1.00±0.00', 'Val': '0.83±0.06'}"
