mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_solver,params,split0_test_Sensitivity,split1_test_Sensitivity,split2_test_Sensitivity,split3_test_Sensitivity,split4_test_Sensitivity,mean_test_Sensitivity,std_test_Sensitivity,rank_test_Sensitivity,split0_train_Sensitivity,split1_train_Sensitivity,split2_train_Sensitivity,split3_train_Sensitivity,split4_train_Sensitivity,mean_train_Sensitivity,std_train_Sensitivity,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,split4_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,split4_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_MCC,split1_test_MCC,split2_test_MCC,split3_test_MCC,split4_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_train_MCC,split1_train_MCC,split2_train_MCC,split3_train_MCC,split4_train_MCC,mean_train_MCC,std_train_MCC
0.02146005630493164,0.0027910919807628463,0.003366231918334961,0.0001498389735544924,0.1,l1,liblinear,"{'C': 0.1, 'penalty': 'l1', 'solver': 'liblinear'}",0.12244897959183673,0.3541666666666667,0.25,0.25,0.2708333333333333,0.24948979591836734,0.0742329892815335,16,0.13541666666666666,0.3626943005181347,0.2538860103626943,0.17098445595854922,0.2694300518134715,0.23848229706390328,0.07975229455333331,0.9464285714285714,0.75,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.8392857142857142,0.08144110179279557,15,0.8794642857142857,0.8303571428571429,0.8526785714285714,0.8571428571428571,0.8392857142857143,0.8517857142857143,0.016799006894845314,0.5619047619047619,0.5673076923076923,0.5384615384615384,0.6153846153846154,0.5480769230769231,0.5662271062271061,0.02659574001609501,16,0.5360576923076923,0.6139088729016786,0.5755395683453237,0.539568345323741,0.5755395683453237,0.5681228094447519,0.028460180569741984,0.12274756325774572,0.1135275125096419,0.042257712736425826,0.24673188560991335,0.06596983620358739,0.11824690206346285,0.07079289243331724,16,0.022249184794374315,0.21972759349363633,0.1336860892234174,0.0386636544938008,0.13284827182839037,0.10943495876672386,0.07198708568014626
0.6778867721557618,0.055486181782618,0.005025196075439453,0.002373620759512391,0.1,l1,saga,"{'C': 0.1, 'penalty': 'l1', 'solver': 'saga'}",0.5510204081632653,0.5625,0.4166666666666667,0.5208333333333334,0.4583333333333333,0.5018707482993198,0.05586844706358407,15,0.46875,0.5233160621761658,0.5440414507772021,0.5129533678756477,0.5233160621761658,0.5144753886010364,0.02499437841168762,0.7678571428571429,0.75,0.8035714285714286,0.7678571428571429,0.75,0.7678571428571428,0.0195615199108988,16,0.7678571428571429,0.7857142857142857,0.7633928571428571,0.7767857142857143,0.78125,0.775,0.008280016513835453,0.6666666666666666,0.6634615384615384,0.625,0.6538461538461539,0.6153846153846154,0.6448717948717949,0.020811132154805016,15,0.6298076923076923,0.6642685851318945,0.6618705035971223,0.6546762589928058,0.6618705035971223,0.6544987087253273,0.012757860479693663,0.3275890114755995,0.31878835653166915,0.24002959787752856,0.2988706877696415,0.21830701333149324,0.2807169333971864,0.04364960745524416,15,0.24876141654055817,0.32154611244663034,0.31599235007177495,0.30147354824150385,0.3164338328207768,0.30084145202424883,0.026885254900658625
0.03665251731872558,0.002630375231755227,0.0038593292236328127,0.0006798348553762642,0.1,l2,liblinear,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear'}",0.8775510204081632,0.8541666666666666,0.7291666666666666,0.6875,0.75,0.7796768707482993,0.07356174514287923,13,0.8177083333333334,0.8238341968911918,0.8186528497409327,0.8393782383419689,0.8341968911917098,0.8267541018998272,0.008610992905736109,0.9642857142857143,0.8571428571428571,0.8928571428571429,0.8928571428571429,0.9464285714285714,0.9107142857142858,0.03912303982179759,9,0.9196428571428571,0.9464285714285714,0.9375,0.9285714285714286,0.9241071428571429,0.93125,0.009616365727025893,0.9238095238095239,0.8557692307692307,0.8173076923076923,0.7980769230769231,0.8557692307692307,0.8501465201465201,0.043079227966544495,13,0.8725961538461539,0.8896882494004796,0.882494004796163,0.8872901678657075,0.882494004796163,0.8829125161409334,0.0058626279144508315,0.8486684247915055,0.7103851445706375,0.6345406334773225,0.5976143046671968,0.7171371656006361,0.7016691346214596,0.08632226065734523,13,0.7445973112726757,0.7808650068469477,0.7658875172535087,0.7741524069383651,0.7644288661644706,0.7659862216951935,0.012230988650932735
0.38309144973754883,0.18837880091079712,0.004581737518310547,0.001537518286251665,0.1,l2,saga,"{'C': 0.1, 'penalty': 'l2', 'solver': 'saga'}",0.8775510204081632,0.8541666666666666,0.7291666666666666,0.6875,0.75,0.7796768707482993,0.07356174514287923,13,0.8177083333333334,0.8238341968911918,0.8186528497409327,0.8393782383419689,0.8341968911917098,0.8267541018998272,0.008610992905736109,0.9642857142857143,0.8571428571428571,0.8928571428571429,0.8928571428571429,0.9464285714285714,0.9107142857142858,0.03912303982179759,9,0.9196428571428571,0.9464285714285714,0.9375,0.9285714285714286,0.9241071428571429,0.93125,0.009616365727025893,0.9238095238095239,0.8557692307692307,0.8173076923076923,0.7980769230769231,0.8557692307692307,0.8501465201465201,0.043079227966544495,13,0.8725961538461539,0.8896882494004796,0.882494004796163,0.8872901678657075,0.882494004796163,0.8829125161409334,0.0058626279144508315,0.8486684247915055,0.7103851445706375,0.6345406334773225,0.5976143046671968,0.7171371656006361,0.7016691346214596,0.08632226065734523,13,0.7445973112726757,0.7808650068469477,0.7658875172535087,0.7741524069383651,0.7644288661644706,0.7659862216951935,0.012230988650932735
0.056212997436523436,0.012130584360266641,0.0048885345458984375,0.0016451597336404414,1,l1,liblinear,"{'C': 1, 'penalty': 'l1', 'solver': 'liblinear'}",0.8775510204081632,0.875,0.7708333333333334,0.7708333333333334,0.75,0.8088435374149661,0.05558688493734241,11,0.8541666666666666,0.8549222797927462,0.8497409326424871,0.8756476683937824,0.8290155440414507,0.8526986183074265,0.014855266052365033,0.9464285714285714,0.8571428571428571,0.9285714285714286,0.9107142857142857,0.9107142857142857,0.9107142857142856,0.029880715233359854,13,0.9330357142857143,0.9107142857142857,0.9375,0.9196428571428571,0.9464285714285714,0.9294642857142857,0.012752550765255095,0.9142857142857143,0.8653846153846154,0.8557692307692307,0.8461538461538461,0.8365384615384616,0.8636263736263736,0.02709331689386805,11,0.8966346153846154,0.8848920863309353,0.8968824940047961,0.8992805755395683,0.8920863309352518,0.8939552204390333,0.005093930556824131,0.8285211268314548,0.7305140612272933,0.7134787027137357,0.6924530734058005,0.6740096680955291,0.7277953264547627,0.05385167776651682,11,0.7926114357267264,0.7684143620685666,0.7935994884861541,0.7973403657744276,0.7854271376080337,0.7874785579327817,0.010283184025293641
0.8756949424743652,0.052816266324863664,0.006095504760742188,0.0024401727117532583,1,l1,saga,"{'C': 1, 'penalty': 'l1', 'solver': 'saga'}",0.8979591836734694,0.8541666666666666,0.75,0.75,0.7708333333333334,0.8045918367346939,0.0604570906762876,12,0.8385416666666666,0.8393782383419689,0.8238341968911918,0.8341968911917098,0.8290155440414507,0.8329933074265975,0.005877280906653395,0.9642857142857143,0.8392857142857143,0.8928571428571429,0.9107142857142857,0.9464285714285714,0.9107142857142858,0.04374088826398532,9,0.9241071428571429,0.9330357142857143,0.9464285714285714,0.9330357142857143,0.9285714285714286,0.9330357142857144,0.007470178808339933,0.9333333333333333,0.8461538461538461,0.8269230769230769,0.8365384615384616,0.8653846153846154,0.8616666666666667,0.03802400708836307,12,0.8846153846153846,0.8896882494004796,0.8896882494004796,0.8872901678657075,0.882494004796163,0.8867552112156428,0.0028364887672422973,0.8669973401518011,0.691909659617721,0.6531435102866939,0.6740096680955291,0.7349747424393641,0.7242069841182218,0.07631243072296391,12,0.7684236813285718,0.7792207694454902,0.7808650068469477,0.7745774680037469,0.7648394956754415,0.7735852842600396,0.00614603035442674
0.08778934478759766,0.022036286568953983,0.005012321472167969,0.0012115317116582352,1,l2,liblinear,"{'C': 1, 'penalty': 'l2', 'solver': 'liblinear'}",0.9183673469387755,0.875,0.8541666666666666,0.8333333333333334,0.8333333333333334,0.8628401360544217,0.03177315006301155,9,0.9375,0.9378238341968912,0.9222797927461139,0.9119170984455959,0.9378238341968912,0.9294689119170985,0.010619391875160405,0.9642857142857143,0.875,0.9464285714285714,0.9285714285714286,0.9464285714285714,0.9321428571428572,0.03072259023943795,1,0.9732142857142857,0.96875,0.9642857142857143,0.96875,0.9642857142857143,0.9678571428571429,0.0033407655239052927,0.9428571428571428,0.875,0.9038461538461539,0.8846153846153846,0.8942307692307693,0.9001098901098901,0.023436883872672832,4,0.9567307692307693,0.9544364508393285,0.9448441247002398,0.9424460431654677,0.9520383693045563,0.9500991514480723,0.0055269604454127805,0.8855623815291045,0.7490253407188312,0.8078405915503513,0.768799968166877,0.7893643360604823,0.8001185236051291,0.04704742499270308,3,0.9131379291101884,0.9084670456487651,0.8893056102930633,0.8848730363641505,0.9035737752999283,0.8998714793432191,0.010956097165186484
0.6539934158325196,0.07025640103557744,0.005420875549316406,0.002798405473517206,1,l2,saga,"{'C': 1, 'penalty': 'l2', 'solver': 'saga'}",0.9183673469387755,0.875,0.8541666666666666,0.8333333333333334,0.8333333333333334,0.8628401360544217,0.03177315006301155,9,0.9375,0.9378238341968912,0.917098445595855,0.9119170984455959,0.9326424870466321,0.9273963730569947,0.01080733258218452,0.9642857142857143,0.875,0.9464285714285714,0.9285714285714286,0.9464285714285714,0.9321428571428572,0.03072259023943795,1,0.9732142857142857,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9660714285714287,0.003571428571428559,0.9428571428571428,0.875,0.9038461538461539,0.8846153846153846,0.8942307692307693,0.9001098901098901,0.023436883872672832,4,0.9567307692307693,0.9520383693045563,0.9424460431654677,0.9400479616306955,0.9496402877697842,0.9481806862202546,0.00615050266505794,0.8855623815291045,0.7490253407188312,0.8078405915503513,0.768799968166877,0.7893643360604823,0.8001185236051291,0.04704742499270308,3,0.9131379291101884,0.9035737752999283,0.8845818988598387,0.8798738987373049,0.8988012696674538,0.8959937543349428,0.01224207318038438
0.16726260185241698,0.050079368565051546,0.003844451904296875,0.0008443711086932995,10,l1,liblinear,"{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",0.9591836734693877,0.875,0.8333333333333334,0.8541666666666666,0.8958333333333334,0.8835034013605443,0.04319610716713865,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9107142857142857,0.8928571428571429,0.9285714285714286,0.8928571428571429,0.9464285714285714,0.9142857142857143,0.020824828195876048,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9333333333333333,0.8846153846153846,0.8846153846153846,0.875,0.9230769230769231,0.9001282051282052,0.02341771162218862,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8680020659908472,0.7678571428571429,0.768799968166877,0.7482775566596935,0.8454129142880623,0.7996699295925246,0.04768204154097052,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0837228775024415,0.043853649820012074,0.003568124771118164,0.0005514650781821322,10,l1,saga,"{'C': 10, 'penalty': 'l1', 'solver': 'saga'}",0.8979591836734694,0.8958333333333334,0.875,0.8541666666666666,0.8333333333333334,0.8712585034013605,0.024743875192178837,5,0.9583333333333334,0.9585492227979274,0.9533678756476683,0.9430051813471503,0.9533678756476683,0.9533246977547496,0.005636989264375672,0.9285714285714286,0.8571428571428571,0.9464285714285714,0.8928571428571429,0.9642857142857143,0.9178571428571427,0.03846546290810361,5,0.9776785714285714,0.9776785714285714,0.96875,0.9821428571428571,0.9732142857142857,0.9758928571428571,0.004552695994279256,0.9142857142857143,0.875,0.9134615384615384,0.875,0.9038461538461539,0.8963186813186812,0.017789474492776302,7,0.96875,0.9688249400479616,0.9616306954436451,0.9640287769784173,0.9640287769784173,0.9654526378896883,0.002860315457545612,0.8277381083047037,0.7508840047417884,0.8265177298206184,0.7482775566596935,0.8103817627631204,0.7927598324579848,0.03579347887631526,7,0.9371565938343278,0.9373342032396408,0.9228225568110432,0.9280073885744459,0.927677171423682,0.930599582776628,0.005728727582258782
