Sensitivity,Specificity,Accuracy,MCC
0.9387755102040817,0.9464285714285714,0.9428571428571428,0.8852040816326531
0.875,0.8928571428571429,0.8846153846153846,0.7678571428571429
0.9375,0.8571428571428571,0.8942307692307693,0.7924348982848123
0.7916666666666666,0.9821428571428571,0.8942307692307693,0.7968190728895957
0.9166666666666666,0.9464285714285714,0.9326923076923077,0.8645437905629925
