,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '99.00±0.00', 'Val': '89.00±5.00'}","{'Train': '100.00±0.00', 'Val': '79.00±5.00'}","{'Train': '100.00±0.00', 'Val': '90.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±6.00'}","{'Train': '100.00±0.00', 'Val': '87.00±4.00'}"
Specificity,"{'Train': '99.00±0.00', 'Val': '86.00±4.00'}","{'Train': '100.00±0.00', 'Val': '94.00±4.00'}","{'Train': '100.00±0.00', 'Val': '56.00±8.00'}","{'Train': '100.00±0.00', 'Val': '86.00±5.00'}","{'Train': '100.00±0.00', 'Val': '88.00±5.00'}"
Accuracy,"{'Train': '99.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±4.00'}","{'Train': '100.00±0.00', 'Val': '72.00±5.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±2.00'}"
MCC,"{'Train': '0.98±0.00', 'Val': '0.75±0.06'}","{'Train': '1.00±0.00', 'Val': '0.74±0.08'}","{'Train': '1.00±0.00', 'Val': '0.48±0.09'}","{'Train': '1.00±0.00', 'Val': '0.74±0.06'}","{'Train': '1.00±0.00', 'Val': '0.75±0.05'}"
