,svm,rf,knn,lr,mlp
svm,1.0,2.9319129258942483e-11,9.793405302002929e-39,4.591875766157235e-61,4.207032005771268e-69
rf,2.9319129258958995e-11,1.0,5.706734368500537e-14,9.133426201854697e-14,1.9756875306151203e-11
knn,9.793405302006535e-39,5.706734368498915e-14,1.0,1.3169519983369027e-30,1.0851771295146772e-37
lr,4.591875766156844e-61,9.133426201848467e-14,1.3169519983367855e-30,1.0,3.754188237335331e-57
mlp,4.207032005769834e-69,1.9756875306143642e-11,1.0851771295141065e-37,3.7541882373351165e-57,1.0
